"source","text"
"قانون الميراث - الباب الثاني - الفصل الثاني - الإرث بالتعصيب - مادة 19","العصبة بالغير هن: (1) البنات مع الأبناء. (2) بنات الابن وإن نزل مع أبناء الابن وإن نزل إذا كانوا في درجتهن مطلقا أو كانوا أنزل منهن إذا لم يرثن بغير ذلك. (3) الأخوات لأبوين مع الإخوة لأبوين والأخوات لأب مع الإخوة لأب. ويكون الإرث بينهم في هذه الأحوال للذكر مثل حظ الأنثيين."
"قانون الميراث - الباب الثاني - الفصل الثاني - الإرث بالتعصيب - مادة 20","العصبة مع الغير هن: الأخوات لأبوين أو لأب مع البنات أو بنات الابن وإن نزل ويكون لهن الباقي من التركة بعد الفروض. وفي هذه الحالة يعتبرن بالنسبة لباقي العصبات كالإخوة لأبوين أو لأب ويأخذن أحكامهم في التقديم بالجهة والدرجة والقوة."
"قانون الميراث - الباب الثاني - الفصل الثاني - الإرث بالتعصيب - مادة 21","إذا اجتمع الأب أو الجد مع البنت أو بنت الابن وإن نزل, استحق السدس فرضا والباقي بطريق التعصيب."
"قانون الميراث - الباب الثاني - الفصل الثاني - الإرث بالتعصيب - مادة 22","إذا اجتمع الجد مع الإخوة والأخوات لأبوين أو لأب كانت له حالتان: الأولى: أن يقاسمهم كأخ إن كانوا ذكورا فقط أو ذكورا وإناثا أو إناثا عصبن مع الفرع الوارث من الإناث. الثانية: أن يأخذ الباقي بعد أصحاب الفروض بطريق التعصيب إذا كان مع أخوات لم يعصبن بالذكور أو مع الفرع الوارث من الإناث. على أنه إذا كانت المقاسمة أو الإرث بالتعصيب على الوجه المتقدم تحرم الجد من الإرث أو تنقصه عن السدس اعتبر صاحب فرض بالسدس. ولا يعتبر في المقاسمة من كان محجوبا من الإخوة أو الأخوات لأب."
"قانون الميراث - الباب الثالث - الحجب - مادة 23","الحجب هو أن يكون لشخص أهلية الإرث ولكنه لا يرث بسبب وجود وارث آخر. والمحجوب يحجب غيره."
"قانون الميراث - الباب الثالث - الحجب - مادة 24","المحروم من الإرث لمانع من موانعه لا يحجب أحدا من الورثة."
"قانون الميراث - الباب الثالث - الحجب - مادة 25","تحجب الأم الجدة الصحيحة مطلقا. وتحجب الجدة القريبة الجدة البعيدة. ويحجب الأب الجد أبا كما يحجب الجد الصحيح الجدة إذا كانت أصلا له."
"قانون الميراث - الباب الثالث - الحجب - مادة 26","يحجب أولاد الأم كل من الأب والجد الصحيح وإن علا والولد وولد الابن وإن نزل."
"قانون الميراث - الباب الثالث - الحجب - مادة 27","يحجب كل من الابن وابن الابن وإن نزل بنت الابن التي تكون أنزل منه درجة. ويحجبها أيضا بنتان أو بنتا ابن أعلى منها درجة ما لم يكن معها من يعصبها طبقا لحكم المادة 19."
"قانون الميراث - الباب الثالث - الحجب - مادة 28","يحجب الأخت لأبوين كل من الابن وابن الابن وإن نزل والأب."
"قانون الميراث - الباب الثالث - الحجب - مادة 29","يحجب الأخت لأب كل من الأب والابن وابن الابن وإن نزل, كما يحجبها الأخ لأبوين والأخت لأبوين إذا كانت عصبة مع غيرها طبقا لحكم المادة 20 والأختان لأبوين إذا لم يوجد أخ لأب."
"قانون الميراث - الباب الرابع - الرد - مادة 30","إذا لم تستغرق الفروض التركة ولم توجد عصبة من النسب رد الباقي على غير الزوجين أصحاب الفروض بنسبة فروضهم. ويرد باقي التركة إلى أحد الزوجين إذا لم يوجد عصبة من النسب أو أحد أصحاب الفروض النسبية أو أحد ذوي الأرحام."
"قانون الميراث - الباب الخامس - إرث ذوي الأرحام - مادة 31","إذا لم يوجد أحد من العصبة بالنسب ولا أحد من ذوي الفروض النسبية كانت التركة أو الباقي منها منها لذوي الأرحام. وذوو الأرحام أربعة أصناف مقدم بعضها على بعض في الإرث على الترتيب الآتي: الصنف الأول: أولاد البنات وإن نزلوا وأولاد بنات الابن وإن نزل. الصنف الثاني: الجد غير الصحيح وإن علا, والجدة غير الصحيحة وإن علت. الصنف الثالث: أبناء الإخوة لأم وأولادهم وإن نزلوا وأولاد الأخوات لأبوين أو لأحدهما وإن نزلوا وبنات الإخوة لأبوين أو لأحدهما وأولادهن وإن نزلوا, وبنات أبناء الإخوة لأبوين أو لأب وإن نزلوا وأولادهن وإن نزلوا. الصنف الرابع: يشمل ست طوائف مقدم بعضها على بعض في الإرث على الترتيب الآتي: الأولى: أعمام الميت لأم وعماته وأخواله وخالاته لأبوين أو لأحدهما. الثانية: أولاد من ذكروا في الفقرة السابقة وإن نزلوا وبنات أعمام الميت لأبوين أو لأب وبنات أبنائهم وإن نزلوا وأولاد من ذكرن وإن نزلوا. الثالثة: أعمام أبي الميت لأم وعماته وأخواله وخالاته لأبوين أو لأحدهما وأعمام أم الميت وعماتها وأخوالها وخالاتها لأبوين أو لأحدهما. الرابعة: أولاد من ذكروا في الفقرة السابقة وإن نزلوا وبنات أعمام أبي الميت لأبوين أو لأب وبنات أبنائهم وإن نزلوا وأولاد من ذكرن وإن نزلوا. الخامسة: أعمام أبي أبي الميت لأم وأعمام أبي أم الميت وعماتهما وأخوالهما وخالاتهما لأبوين أو لأحدهما وأعمام أم أم الميت وأم أبيه وعماتهما وأخوالهما وخالاتهما لأبوين أو لأحدهما. السادسة: أولاد من ذكروا في الفقرة السابقة وإن نزلوا وبنات أعمام أبي أبي الميت لأبوين أو لأب وبنات أبنائهم وإن نزلوا وأولاد من ذكرن وإن نزلوا وهكذا."
"قانون الميراث - الباب الخامس - إرث ذوي الأرحام - مادة 32","الصنف الأول من ذوي الأرحام: أولاهم بالميراث أقربهم إلى الميت درجة. فإن استووا في الدرجة فولد صاحب الفرض أولى من ولد ذي الرحم. وإن استووا في الدرجة ولم يكن فيهم ولد صاحب فرض أو كانوا كلهم يدلون بصاحب فرض اشتركوا في الإرث."
"قانون الميراث - الباب الخامس - إرث ذوي الأرحام - مادة 33","الصنف الثاني من ذوي الأرحام: أولاهم بالميراث أقربهم إلى الميت درجة فإن استووا في الدرجة قدم من كان يدلي بصاحب فرض. وإن استووا في الدرجة وليس فيهم من يدلي بصاحب فرض أو كانوا كلهم يدلون بصاحب فرض فإن اتحدوا في حيز القرابة اشتركوا في الإرث وإن اختلفوا في الحيز فالثلثان لقرابة الأب والثلث لقرابة الأم."
"قانون الميراث - الباب الخامس - إرث ذوي الأرحام - مادة 34","الصنف الثالث من ذوي الأرحام: أولاهم بالميراث أقربهم إلى الميت درجة فإن استووا في الدرجة وكان فيهم ولد عاصب فهو أولى من ولد ذي رحم وإلا قدم أقواهم قرابة للميت. فمن كان أصله لأبوين فهو أولى ممن كان أصله لأب, ومن كان أصله لأب فهو أولى ممن كان أصله لأم فإن اتحدوا في الدرجة وقوة القرابة اشتركوا في الإرث."
"قانون الميراث - الباب الخامس - إرث ذوي الأرحام - مادة 35","في الطائفة الأولى من طوائف الصنف الرابع المبينة بالمادة 31: إذا انفرد فريق الأب وهم أعمام الميت لأم وعماته أو فريق الأم وهم أخواله وخالاته قدم أقواهم قرابة فمن كان لأبوين فهو أولى ممن كان لأب ومن كان لأب فهو أولى ممن كان لأم وإن تساووا في القرابة اشتركوا في الإرث. وعند اجتماع الفريقين يكون الثلثان لقرابة الأب والثلث لقرابة الأم ويقسم نصيب كل فريق على النحو المتقدم. وتطبق أحكام الفقرتين السابقتين على الطائفتين الثالثة والخامسة."
"قانون الميراث - الباب الخامس - إرث ذوي الأرحام - مادة 36","في الطائفة الثانية يقدم الأقرب منهم درجة على الأبعد ولو من غير حيزه وعند الاستواء واتحاد الحيز يقدم الأقوى في القرابة إن كانوا أولاد عاصب أو أولاد ذي رحم. فإن كانوا مختلفين قدم ولد العاصب على ولد ذي رحم وعند اختلاف الحيز يكون الثلثان لقرابة الأب والثلث لقرابة الأم وما أصاب كل فريق يقسم عليه بالطرق المتقدمة. وتطبق أحكام الفقرتين السابقتين على الطائفتين الرابعة والسادسة."
"قانون الميراث - الباب الخامس - إرث ذوي الأرحام - مادة 37","لا اعتبار لتعدد جهات القرابة في وارث من ذوي الأرحام إلا عند اختلاف الحيز."
"قانون الميراث - الباب الخامس - إرث ذوي الأرحام - مادة 38","في إرث ذوي الأرحام يكون للذكر مثل حظ الأنثيين."
"قانون الميراث - الباب السادس - الإرث بالعصوبة السببية - مادة 39","العاصب السببي يشمل: (1) مولى العتاقة من أعتقه أو أعتق من أعتقه. (2) عصبة المعتق أو عصبة من أعتقه أو أعتق من أعتقه. (3) من له الولاء على مورث أمه غير حرة الأصل بواسطة أبيه سواء كان بطريق الجر أم بغيره أو بواسطة جده بدون جد."
"قانون الميراث - الباب السادس - الإرث بالعصوبة السببية - مادة 40","يرث المولى ذكرا كان أو أنثى معتقه على أي وجه كان العتق, وعند عدمه يقوم مقامه عصبته بالنفس على ترتيبهم المبين بالمادة 17. على ألا ينقص نصيب الجد عن السدس. وعند عدمهم ينتقل الإرث إلى معتق المولى ذكرا كان أو أنثى ثم إلى عصبته بالنفس وهكذا. وكذلك يرث على الترتيب السابق من له الولاء على أبي الميت ثم من له الولاء على جده وهكذا."
"قانون الميراث - الباب السابع - استحقاق التركة بغير إرث في المقر له بالنسب - مادة 41","إذا أقر الميت بالنسب على غيره استحق المقر له التركة إذا كان مجهول النسب ولم يثبت نسبه من الغير ولم يرجع المقر عن إقراره. ويشترط في هذه الحالة أن يكون المقر له حيا وقت موت المقر أو وقت الحكم باعتباره ميتا وألا يقوم به مانع من موانع الإرث."
"قانون الميراث - الباب الثامن - أحكام متنوعة - الفصل الأول - الحمل - مادة 42","يوقف للحمل من تركة المتوفى أوفر النصيبين على تقدير أنه ذكر أو أنثى."
"قانون الميراث - الباب الثامن - أحكام متنوعة - الفصل الأول - الحمل - مادة 43","إذا توفي الرجل عن زوجته أو عن معتدته فلا يرثه حملها إلا إذا ولد حيا لتمام وستين وثلاثمائة يوم على الأكثر من تاريخ الوفاة أو الفرقة. ولا يرث الحمل غير أبيه إلا في الحالتين الآتيتين: الأولى: أن يولد حيا لتمام وستين وثلاثمائة يوم يوم على الأكثر من تاريخ الموت أو الفرقة إن كانت أمه معتدة موت أو فرقة ومات المورث في أثناء العدة. الثانية: أن يولد حيا لسبعين ومائتي يوم على الأكثر من تاريخ وفاة المورث إن كان من زوجية قائمة وقت الوفاة."
"قانون الميراث - الباب الثامن - أحكام متنوعة - الفصل الأول - الحمل - مادة 44","إذا نقص الموقوف للحمل عما يستحقه يرجع بالباقي على من دخلت الزيادة في نصيبه من الورثة. وإذا زاد الموقوف للحمل عما يستحقه رد الزائد على من يستحقه من الورثة."
"قانون الميراث - الباب الثامن - أحكام متنوعة - الفصل الثاني - المفقود - مادة 45","يوقف للمفقود من تركة مورثه نصيبه فيها فإن ظهر حيا أخذه, وإن حكم بموته رد نصيبه إلى من يستحقه من الورثة وقت موت مورثه فإن ظهر حيا بعد الحكم بموته أخذ ما بقي من نصيبه بأيدي الورثة."
"قانون الميراث - الباب الثامن - أحكام متنوعة - الفصل الثالث - الخنثى - مادة 46","للخنثى المشكل - هو الذي لا يعرف أذكر هو أم أنثى - أقل النصيبين وما بقي من التركة يعطى لباقي الورثة."
"قانون الميراث - الباب الثامن - أحكام متنوعة - الفصل الرابع - ولد الزنا وولد اللعان - مادة 47","مع مراعاة المادة المبينة بالفقرة الأخيرة من المادة 11 يرث ولد الزنا وولد اللعان من الأم وقرابتها وترثهما الأم وقرابتها."
"قانون الميراث - الباب الثامن - أحكام متنوعة - الفصل الخامس - التخارج - مادة 48","التخارج هو أن يتصالح الورثة على إخراج بعضهم من الميراث على شيء معلوم. فإذا تخارج أحد الورثة مع آخر منهم استحق نصيبه وحل محله في التركة. وإذا تخارج أحد الورثة مع باقيهم فإن كان المدفوع له من التركة قسم نصيبه بينهم بنسبة أنصبائهم فيها وإن كان المدفوع من مالهم ولم ينص في عقد التخارج على طريقة قسمة نصيب الخارج قسم عليهم بالسوية بينهم."
