"source","text"
"قانون حماية البيانات الشخصي - الفصل الثالث - مادة 4","مع مراعاة أحكام المادة )۱۲( من هذا القانون، يلتزم المتحكم بما يأتي: 1. الحصول على البيانات الشخصية أو تلقيها من الحائز أو من الجهات المختصة بتزويده بها بحسب الأحوال بعد موافقة الشخص المعني بالبيانات، أو في الأحوال المصرح بها قانونا. 2. التأكد من صحة البيانات الشخصية واتفاقها وكفايتها مع الغرض المحدد لجمعها. 3. وضع طريقة وأسلوب ومعايير المعالجة طبقا للغرض المحدد، ما لم يقرر تفويض المعالج في ذلك بموجب تعاقد مكتوب. 4. التأكد من انطباق الغرض المحدد من جمع البيانات الشخصية لأغراض معالجتها. 5. القيام بعمل أو االمتناع عن عمل يكون من شأنه إتاحة البيانات الشخصية إال في الأحوال المصرح بها قانونا. 6. اتخاذ جميع الإجراءات التقنية والتنظيمية وتطبيق المعايير القياسية اللازمة لحماية البيانات الشخصية وتأمينها حفاظا على سريتها، وعدم اختراقها، أو إتالفها، أو تغييرها أو العبث بها قبل أي إجراء غير مشروع. 7. محو البيانات الشخصية لديه فور انقضاء الغرض المحدد منها، أما في حال االحتفاظ بها ألي سبب من الأسباب المشروعة بعد انتهاء الغرض فيجب ألا تبقي في صورة تسمح بتحديد الشخص المعني بالبيانات. 8. تصحيح أي خطأ بالبيانات الشخصية فور إبالغه أو علمه به. 9. إمساك سجل خاص للبيانات، على أن يتضمن وصف فئات البيانات الشخصية لديه، وتحديد من سيفصح لهم عن هذه البيانات أو يتيحها لهم وسنده و المدد الزمنية وقيودها ونطاقها وآليات محو البيانات الشخصية لديه أو تعديلها ، وأي بيانات أخرى متعلقة بنقل تلك البيانات الشخصية عبر الحدود، ووصف الإجراءات التقنية والتنظيمية الخاصة بأمن البيانات. 10. الحصول على ترخيص أو تصريح من المركز للتعامل مع البيانات الشخصية. 11. يلتزم المتحكم خارج جمهورية مصر العربية بتعيين ممثل له في جمهورية مصر العربية وذلك على النحو الذي تبينه الالئحة التنفيذية. 12. توفير الإمكانيات الالزمة إلثبات التزامه بتطبيق أحكام هذا القانون وتمكين المركز من التفتيش والرقابة للتأكد من ذلك. وفي حال وجود أكثر من متحكم يلتزم كل منهم بجميع االلتزامات المنصوص عليها في هذا القانون، وللشخص المعني ممارسة حقوقه تجاه كل متحكم على حدة. وتحدد الالئحة التنفيذية لهذا القانون السياسات والإجراءات والضوابط والمعايير الفنية لتلك االلتزامات."
"قانون حماية البيانات الشخصي - الفصل الثالث - مادة 5","مع مراعاة أحكام المادة )۱۲( من هذا القانون، يلتزم معالج البيانات الشخصية بما يأتي: 1. إجراء المعالجة وتنفيذها طبقا للقواعد المنظمة لذلك بهذا القانون ولائحته التنفيذية ووفقا للحاالت المشروعة والقانونية وبناء على التعليمات المكتوبة الواردة إليه من المركز أو المتحكم أو من أي ذي صفة بحسب الأحوال، وبصفة خاصة فيما يتعلق بنطاق عملية المعالجة وموضوعها وطبيعتها، ونوع البيانات الشخصية، واتفاقها وكفايتها مع الغرض المحدد له. 2. أن تكون أغراض المعالجة وممارستها مشروعة ولا تخالف النظام العام أو الآداب العامة. 3. عدم تجاوز الغرض المحدد للمعالجة ومدتها، ويجب إخطار المتحكم أو الشخص المعني بالبيانات أو كل ذي صفة بحسب الأحوال، بالمدة الالزمة للمعالجة. 4. محو البيانات الشخصية بانقضاء مدة المعالجة أو تسليمها للمتحكم. 5. القيام بعمل أو االمتناع عن عمل يكون من شأنه إتاحة البيانات الشخصية أو نتائج المعالجة إال في الأحوال المصرح بها قانونا. 6. عدم إجراء أية معالجة للبيانات الشخصية تتعارض مع غرض المتحكم أو نشاطه ، إال إذا كان ذلك بغرض إحصائي أو تعليمي ولا يهدف للربح ودون الإخلال بحرمة الحياة الخاصة. 7. حماية وتأمين عملية المعالجة والوسائط والأجهزة الإلكترونية المستخدمة في ذلك وما عليها من بيانات شخصية. 8. عدم إلحاق أي ضرر بالشخص المعني بالبيانات بشكل مباشر أو غير مباشر. 9. إعداد سجل خاص بعمليات المعالجة لديه، على أن يتضمن فئات المعالجة التي يجريها نيابة عن أي متحكم وبيانات االتصال به ومسئول حماية البيانات لديه، والمدد الزمنية للمعالجة وقيودها ونطاقها وآليات محو البيانات الشخصية لديه أو تعديل ها ، ووصفا للإجراءات التقنية والتنظيمية الخاصة بأمن البيانات وعمليات المعالجة. 10. توفير إإلمكانيات إلثبات التزامه بتطبيق أحكام هذا القانون عند طلب المتحكم وتمكين المركز من التفتيش والرقابة للتأكد من التزامه بذلك. 11. الحصول على ترخيص أو تصريح من المركز للتعامل على البيانات الشخصية. 12. يلتزم المعالج خارج جمهورية مصر العربية بتعيين ممثل له في جمهورية مصر العربية وذلك على النحو الذي تبينه الالئحة التنفيذية. وفي حال وجود أكثر من معالج يلتزم كل منهم بكافة االلتزامات المنصوص عليها في هذا القانون، وذلك في حال عدم وجود عقد يحدد التزامات ومسئوليات كل منهم بوضوح. وتحدد الالئحة التنفيذية السياسات والإجراءات والضوابط والشروط والتعليمات والمعايير القياسية لتلك االلتزامات."
"قانون حماية البيانات الشخصي - الفصل الثالث - مادة 6","تعد المعالجة الإلكترونية مشروعة وقانونية في حال توفر إحدى الحاالت الآتية: 1. موافقة الشخص المعني بالبيانات على إجراء المعالجة من أجل تحقيق غرض محدد أو أكثر. 2. أن تكون المعالجة الزمة وضرورية، تنفيذا اللتزام تعاقدي أو تصرف قانوني أو إلبرام عقد لصالح الشخص المعني بالبيانات أو لمباشرة أي من إجراءات المطالبة بالحقوق القانونية له أو الدفاع عنها. 3. تنفيذ التزام ينظمه القانون أو أمر من جهات التحقيق المختصة أو بناء على حكم قضائي. 4. تمكين المتحكم من القيام بالتزاماته أو أي ذي صفة من ممارسة حقوقه المشروعة، ما لم يتعارض ذلك مع الحقوق والحريات الأساسية للشخص المعني بالبيانات."
"قانون حماية البيانات الشخصي - الفصل الثالث - مادة 7","يلتزم كل من المتحكم والمعالج، بحسب الأحوال، حال علمه بوجود خرق أو انتهاك للبيانات الشخصية لديه بإبالغ المركز خالل اثنين وسبعين ساعة، وفي حال كان هذا الخرق او االنتهاك متعلقا باعتبارات حماية الأمن القومي، فيكون الإبالغ فوريا، وعلى المركز وفي جميع الأحوال اخطار جهات الأمن القومي بالواقعة فورا، كما يلتزم بموافاته خالل اثنين وسبعين ساعة من تاريخ علمه بما يأتي: 1. وصف طبيعة الخرق أو االنتهاك، وصورته وأسبابه والعدد التقريبي للبيانات الشخصية وسجالتها. 2. بيانات مسئول حماية البيانات الشخصية لديه. 3. الآثار المحتملة لحادث الخرق أو االنتهاك. 4. وصف الإجراءات المتخذة والمقترح تنفيذها لمواجهة هذا الخرق أو االنتهاك والتقليل من آثاره السلبية. 5. توثيق أي خرق أو انتهاك للبيانات الشخصية، والإجراءات التصحيحية المتخذة لمواجهته. 6. أية وثائق أو معلومات أو بيانات يطلبها المركز. وفي جميع الأحوال يجب على المتحكم والمعالج، بحسب الأحوال، إخطار الشخص المعني بالبيانات خالل ثالثة أيام عمل من تاريخ الإبالغ وما تم اتخاذه من إجراءات. وتحدد الالئحة التنفيذية لهذا القانون الإجراءات الخاصة بالإبالغ والإخطار."
"قانون حماية البيانات الشخصي - الفصل الرابع - مادة 8","ينشأ بالمركز سجل لقيد مسئولي حماية البيانات الشخصية، وتحدد الالئحة التنفيذية لهذا القانون شروط وإجراءات القيد وآليات التسجيل. ويلتزم الممثل القانوني للشخص االعتباري، ألي متحكم أو معالج بأن يعين داخل كيانه القانوني وهيكله الوظيفي، موظفا مختصا مسئوال عن حماية البيانات الشخصية، وذلك بقيده في سجل مسئولي حماية البيانات الشخصية بالمركز، ويعلن عن ذلك. ويكون الشخص الطبيعي المتحكم أو المعالج هو المسئول عن تطبيق أحكام هذا القانون."
"قانون حماية البيانات الشخصي - الفصل الرابع - مادة 9","يكون مسئول حماية البيانات الشخصية مسئوال عن تنفيذ أحكام القانون ولائحته التنفيذية وقرارات المركز، ومراقبة الإجراءات المعمول بها داخل كيانه والإشراف عليها، وتلقي الطلبات المتعلقة بالبيانات الشخصية، وفقا لأحكام هذا القانون. ويلتزم على الأخص باآلتي: 1. إجراء التقييم والفحص الدوري لنظم حماية البيانات الشخصية ومنع اختراقها، وتوثيق نتائج التقييم وإصدار التوصيات اللازمة لحمايتها. 2. العمل كنقطة اتصال مباشرة مع المركز، وتنفيذ قراراته، فيما يخص تطبيق أحكام هذا القانون. 3. تمكين الشخص المعني بالبيانات من ممارسة حقوقه المنصوص عليها في هذا القانون. 4. إخطار المركز في حال وجود أي خرق أو انتهاك للبيانات الشخصية لديه. 5. الرد على الطلبات المقدمة من الشخص المعني بالبيانات أو كل ذي صفة، والرد على المركز في التظلمات المقدمة إليه من أي منهما وفقا لأحكام هذا القانون. 6. متابعة القيد والتحديث لسجل البيانات الشخصية لدى المتحكم أو سجل عمليات المعالجة لدى المعالج، بما يكفل ضمان دقة البيانات والمعلومات المقيدة به. 7. إزالة أي مخالفات متعلقة بالبيانات الشخصية داخل كيانه، واتخاذ الإجراءات التصحيحية حيالها. 8. تنظيم البرامج التدريبية اللازمة لموظفي كيانه، لتأهيلهم بما يتناسب مع متطلبات هذا القانون. وتحدد الالئحة التنفيذية لهذا القانون االلتزامات والإجراءات والمهام الأخرى التي يجب عليه القيام بها."
"قانون حماية البيانات الشخصي - الفصل الخامس - مادة 10","يلتزم كل من المتحكم والمعالج و الحائز عند طلب إتاحة البيانات الشخصية بالإجراءات الآتية: 1. أن تكون بناء على طلب كتابي يقدم إليه من ذي صفة أو وفقا لسند قانوني. 2. التحقق من توافر المستندات اللازمة لتنفيذ االتاحة واالحتفاظ بها. 3. البت في الطلب ومستنداته خالل ستة أيام عمل من تاريخ تقديمه إليه، وعند صدور قرار بالرفض يجب أن يكون الرفض مسببا، ويعتبر مضي المدة المشار إليها دون رد في حكم الرفض."
"قانون حماية البيانات الشخصي - الفصل الخامس - مادة 11","يكون للدليل الرقمي المستمد من البيانات الشخصية طبقا لأحكام هذا القانون ذات الحجية في االثبات المقررة للأدلة المستمدة من البيانات والمعلومات الخطية متى استوفت المعايير والشروط الفنية الواردة بالالئحة التنفيذية لهذا القانون."
"قانون حماية البيانات الشخصي - الفصل السادس - مادة 12","يحظر على المتحكم أو المعالج سواء كان شخصا طبيعيا أو اعتباريا جمع بيانات شخصية حساسة أو نقلها أو تخزينها أو حفظها أو معالجتها أو إتاحتها إال بترخيص من المركز. وفيما عدا الأحوال المصرح بها قانونا، يلزم الحصول على موافقة كتابية وصريحة من الشخص المعني. وفي حالة إجراء أي عملية مما ذكر تتعلق ببيانات الأطفال، يلزم موافقة ولي الأمر. ويجب ألا تكون مشاركة الطفل في لعبة، أو مسابقة، أو أي نشاط أخر، مشروطة بتقديم بيانات شخصية للطفل تزيد على ما هو ضروري للمشاركة في ذلك. وذلك كله وفقا للمعايير والضوابط التي تحددها الالئحة التنفيذية لهذا القانون."
"قانون حماية البيانات الشخصي - الفصل السادس - مادة 13","باإلضافة إلى االلتزامات الواردة بالمادة )9( من هذا القانون، يلتزم مسئول حماية البيانات الشخصية وتابعوه لدى المتحكم أو المعالج باتباع و استيفاء السياسات والإجراءات التأمينية اللازمة لعدم خرق البيانات الشخصية الحساسة أو انتهاكها."
"قانون حماية البيانات الشخصي - الفصل السابع - مادة 14","يحظر اجراء عمليات نقل للبيانات الشخصية التي تم جمعها أو تجهيزها للمعالجة إلى دولة أجنبية أو تخزينها أو مشاركتها إال بتوفر مستوى من الحماية لا يقل عن تلك المنصوص عليها في هذا القانون، وبترخيص أو تصريح من المركز. وتحدد اللائحة التنفيذية لهذا القانون السياسات والمعايير والضوابط والقواعد اللازمة لنقل أو مشاركة أو معالجة أو إتاحة البيانات الشخصية عبر الحدود وحمايتها."
"قانون حماية البيانات الشخصي - الفصل السابع - مادة 15","استثناء من حكم المادة )14( من هذا القانون، يجوز في حالة الموافقة الصريحة للشخص المعني بالبيانات أو من ينوب عنه، نقل أو مشاركة أو تداول أو معالجة البيانات الشخصية إلى دولة لا يتوفر فيها مستوى الحماية المشار إليها في المادة السابقة، وذلك في الحاالت الآتية: 1. المحافظة على حياة الشخص المعني بالبيانات، وتوفير الرعاية الطبية أو العالج أو إدارة الخدمات الصحية له. 2. تنفيذ التزامات بما يضمن اثبات حق أو ممارسته أمام العدالة أو الدفاع عنه. 3. إبرام عقد، أو تنفيذ عقد مبرم بالفعل أو سيتم إبرامه بين المسئول عن المعالجة والغير، وذلك لمصلحة الشخص المعني بالبيانات. 4. تنفيذ إجراء خاص بتعاون قضائي دولي. 5. وجود ضرورة أو إلزام قانوني لحماية المصلحة العامة. 6. إجراء تحويالت نقدية إلى دولة أخرى وفقا لتشريعاتها المحددة والسارية. 7. إذا كان النقل أو التداول يتم تنفيذا التفاق دولي ثنائي أو متعدد الأطراف تكون جمهورية مصر العربية طرفا فيه."
"قانون حماية البيانات الشخصي - الفصل السابع - مادة 16","يجوز للمتحكم أو المعالج، بحسب الأحوال، إتاحة البيانات الشخصية لمتحكم أو معالج أخر خارج جمهورية مصر العربية، بترخيص من المركز، متى توفرت الشروط الآتية: 1. اتفاق طبيعة عمل كل من المتحكمين أو المعالجين أو وحدة الغرض الذي يحصالن بموجبه على البيانات الشخصية. 2. توفر المصلحة المشروعة لدى كل من المتحكمين أو المعالجين للبيانات الشخصية أو لدى الشخص المعني بالبيانات. 3. ألا يقل مستوى الحماية القانونية والتقنية للبيانات الشخصية لدى المتحكم أو المعالج الموجودة بالخارج عن تلك المتوافر في جمهورية مصر العربية. وتحدد اللائحة التنفيذية لهذا القانون االشتراطات والإجراءات واالحتياطات والمعايير والقواعد اللازمة لذلك."
"قانون حماية البيانات الشخصي - الفصل الثامن - مادة 17","يحظر إجراء أي اتصال إلكتروني بغرض التسويق المباشر للشخص المعني بالبيانات، إال بتوفر الشروط الآتية: 1. الحصول على موافقة من الشخص المعني بالبيانات. 2. أن يتضمن االتصال هوية منشئه ومرسله. 3. أن يكون للمرسل عنوان صحيح وكا للوصول إليه. 4. الإشارة بأن االتصال االلكتروني مرسل لأغراض التسويق المباشر. 5. وضع آليات واضحة وميسرة لتمكين الشخص المعني بالبيانات من رفض االتصال الإلكتروني أو العدول عن موافقته على إرسالها."
"قانون حماية البيانات الشخصي - الفصل الثامن - مادة 18","يلتزم المرسل ألي اتصال إليكتروني بغرض التسويق المباشر بااللتزامات الآتية: 1. الغرض التسويقي المحدد. 2. عدم الإفصاح عن بيانات االتصال للشخص المعني بالبيانات. 3. االحتفاظ بسجالت إليكترونية مثبتا بها موافقة الشخص المعني بالبيانات وتعديالتها، أو عدم اعتراضه على استمراره، بشأن تلقي االتصال الإليكتروني التسويقي لمدة ثالث سنوات من تاريخ آخر ارسال. وتحدد الالئحة التنفيذية لهذا القانون القواعد والشروط والضوابط المتعلقة بالتسويق االلكتروني المباشر."
"قانون حماية البيانات الشخصي - الفصل التاسع - مادة 19","تنشأ هيئة عامة اقتصادية تسمى مركز حماية البيانات الشخصية، تتبع الوزير المختص، وتكون لها الشخصية االعتبارية، ويكون مقرها الرئيسي محافظة القاهرة أو إحدى المحافظات المجاورة لها، وتهدف إلى حماية البيانات الشخصية وتنظيم معالجتها وإتاحتها، ولها في سبيل تحقيق أهدافها أن تباشر كافة االختصاصات المنصوص عليها بهذا القانون، ولها على الأخص الآتي: - وضع وتطوير السياسات والخطط االستراتيجية والبرامج الالزمة لحماية البيانات الشخصية والقيام على تنفيذها. - توحيد سياسات وخطط حماية ومعالجة البيانات الشخصية داخل الجمهورية. - وضع وتطبيق القرارات والضوابط والتدابير والإجراءات والمعايير الخاصة بحماية البيانات الشخصية. - وضع إطار إرشادي لمدونات السلوك الخاصة بحماية البيانات الشخصية. واعتماد مدونات السلوك الخاصة بالجهات المختلفة. - التنسيق والتعاون مع كافة الجهات والأجهزة الحكومية وغير الحكومية في ضمان إجراءات حماية البيانات الشخصية، والتواصل مع كافة المبادرات ذات الصلة. - دعم تطوير كفاءة الكوادر البشرية العاملة في كافة الجهات الحكومية وغير الحكومية القائمة على حماية البيانات الشخصية. - إصدار التراخيص أو التصاريح والموافقات والتدابير المختلفة المتعلقة بحماية البيانات الشخصية وتطبيق أحكام هذا القانون. - اعتماد الجهات أو الأفراد، ومنحهم التصاريح التي تتيح لهم تقديم االستشارات في إجراءات حماية البيانات الشخصية. - تلقي الشكاوى والبالغات المتعلقة بأحكام هذا القانون، وإصدار القرارات اللازمة في شأنها. - إبداء الرأي في مشروعات القوانين المختلفة واالتفاقيات الدولية التي تنظم أو تتعلق أو تنعكس نصوصها بصورة مباشرة أو غير مباشرة عليها. - الرقابة والتفتيش على المخاطبين بأحكام هذا القانون، واتخاذ الإجراءات القانونية اللازمة. - التحقق من شروط حركة البيانات عبر الحدود، واتخاذ القرارات المنظمة لها. - تنظيم المؤتمرات وورش العمل والدورات التدريبية والتثقيفية، وإصدار المطبوعات لنشر الوعي والتثقيف لألفراد والجهات حول حقوقهم فيما يتعلق بالتعامل على البيانات الشخصية. - تقديم كافة أنواع الخبرة واالستشارات المتعلقة بحماية البيانات الشخصية، وعلى الأخص لجهات التحقيق والجهات القضائية. - ابرام االتفاقيات ومذكرات التفاهم والتنسيق والتعاون وتبادل الخبرات مع الجهات الدولية ذات الصلة بعمل المركز وفقا للقواعد والإجراءات المقررة في هذا الشأن. - إصدار الدوريات الخاصة بتحديث إجراءات الحماية بما يتوافق مع أنشطة القطاعات المختلفة وتوصيات المركز بشأنها. - إعداد وإصدار تقرير سنوي عن حالة حماية البيانات الشخصية في جمهورية مصر العربية."
