"source","text"
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الأول - أحكام عامة - مادة (3)","المركز الرئيسي للبنك المركزي وموطنه القانوني محافظة القاهرة ، وللبنك المركزي بقرار من مجلس الإدارة أن ينشئ له فروعاً ومكاتب ، وأن يتخذ وكلاء ومراسلين له في داخل البلاد وخارجها ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الأول - أحكام عامة - مادة (4)","الحد الأدنى لرأس المال المدفوع للبنك المركزي عشرون مليار جنيه . وتكون زيادة رأسمال البنك المركزي بقرار من مجلس الإدارة وذلك بتجنيب نسبة من الأرباح السنوية الصافية او من الاحتياطيات أو بتمويل من الخزانة العامة مباشرة بموافقة وزير المالية . ولا يجوز أن تظهر حقوق الملكية بقيمة سالبة . وفي حالة حدوث ذلك ، يتعين تغطيتها من الخزانة العامة للدولة خلال فترة لا تجاوز تسعين يوماً من تاريخ إخطار وزير المالية ، وذلك بعد العرض على مجلس الوزراء خلال تلك المدة ، وتكون التغطية إما نقداً أو في صورة أدوات دين قابلة للتداول بأسعار العائد السائدة بالسوق ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الأول - أحكام عامة - مادة (5)","تعتبر أموال البنك المركزى أموالاً خاصة ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (6)","يهدف البنك المركزي إلى سلامة النظام النقدي والمصرفي واستقرار الأسعار في إطار السياسة الاقتصادية العامة للدولة ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (7)","يباشر البنك المركزى جميع الاختصاصات اللازمة لتحقيق أهدافه ، وله على الأخص ما يأتي : (أ) إصدار النقد وادارته ، وتحديد فئاته ومواصفاته . (ب) وضع السياسة النقدية وتنفيذها ، وإصدار الأوراق والأدوات المالية بما يتناسب مع طبيعة أمواله ونشاطه والدخول في عمليات السوق المفتوحة ، وذلك دون التقيد بحكم المادة (465) من القانون المدني . (ج) وضع نظام وسياسة سعر الصرف الأجنبي وتنفيذها ، وتنظيم سوق الصرف الأجنبي ورقابته . (د) إصدار اللوائح والتعليمات الرقابية للجهات المرخص لها والمسئولين الرئيسيين ، والإشراف والرقابة عليها . (هـ) وضع سياسة إدارة المخاطر الكلية في النظام المصرفي ، وتنفيذها . (و) إدارة الأزمات المصرفية ، وتسوية أوضاع البنوك المتعثرة . ( ز) الاحتفاظ باحتياطيات الدولة من الذهب والنقد الأجنبي ، وإدارتها . (ح) القيام بدور المستشار والوكيل المالي للحكومة. (ط) مصر ومتابعة المديونية الخارجية على الحكومة والهيئات العامة الخدمية والاقتصادية وشركات القطاع العام وقطاع الأعمال العام والقطاع الخاص . ( ى) العمل على حماية حقوق عملاء الجهات المرخص لها ، وتسوية المنازعات ذات الصلة. (ك)العمل على حماية المنافسة وتعزيزها ، ومنع الممارسات الاحتكارية بالجهات المرخص لها. (ل) العمل على تحقيق سلامة نظم وخدمات الدفع ، ورفع كفاءتها ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (8)","يتخذ البنك المركزى الوسائل التي تكفل تحقيق أهدافه والنهوض باختصاصاته ، وله على الأخص ما يأتي: (أ) التعاون وتبادل المعلومات مع الجهات الأجنبية المناظرة . (ب) المساهمة والاشتراك في المؤسسات والجهات الدولية ذات الصلة بمجال عمله . (ج) القيام بأنشطة المقاصة والتسوية المالية والإيداع والقيد والحفظ المركزي للأوراق والأدوات المالية الحكومية وتشغيل النظم الخاصة بها ، وذلك طبقاً للأحكام المقررة بقانون الإيداع والقيد المركزي للأوراق والأدوات المالية الصادر بالقانون رقم 93 لسنة 2000 (د) تعزيز الشمول المالي ، والعمل على توسيع قاعدة المستفيدين من الخدمات المصرفية ، ووضع الأطر التي تهدف إلى خفض الاستخدام المادي للنقود . (هـ) تأسيس شركات مساهمة بمفرده أو مع شركاء آخرين أو المساهمة في شركات قائمة ، وذلك بما يلزم لتحقيق أهدافه والنهوض باختصاصاته . (و) إنشاء نظم وخدمات الدفع وإدارتها . (ز) القيام بأي مهام أو اتخاذ أي إجراءات يقتضيها تطبيق السياسات النقدية والائتمانية والمصرفية . (ح) وضع القواعد المتعلقة بمنع تعارض المصالح بالجهات المرخص لها ، ووضع الأطر الفعالة لإدارتها ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (9)","للبنك المركزي أن يقدم تمويلاً للجهات التي يساهم فيها وللمنشآت والهيئات الأجنبية والدولية، وذلك طبقاً للشروط والقواعد والضمانات التي يقرها مجلس الإدارة . ولا يجوز للبنك المركزي تقديم قروض أو ضمانات أو دعم مالي إلى البنوك باستثناء تلك المتعلقة بعمليات السياسة النقدية والتسهيلات الائتمانية لليوم الواحد ، وعمليات منح السيولة الطارئة ، والتمويل الذي يقدم نيابة عن الحكومة ، وضمان الحصول على التمويل والتسهيلات الائتمانية بالنقد الأجنبي من خارج البلاد مقابل ضمانات كافية يقبلها مجلس الإدارة."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (10)","لمجلس الإدارة الموافقة على منح تمويل طارئ لأي بنك يعاني نقصاً في السيولة بالشروط الآتية : (أ‌) أن يكون البنك ذا ملاءة مالية (ب‌) ألا تزيد مدة التمويل علی (180) يوما ، يجوز مدها لفترة أو فترات أخرى ، على ألا يزيد إجمالي مدة التمويل على سنة . (ج) أن يكون التمويل مقابل ضمانات كافية يقبلها البنك المركزي . (د) أن يكون سعر العائد المطبق على التمويل أعلى من متوسط أسعار الإقراض السائدة بالسوق ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (11)","مع عدم الإخلال بأحكام المادة(10)من هذا القانون،يجوز لمجلس الإدارة في الظروف الاستثنائية الموافقة على تقديم تمويل للبنوك ذات الملاءة المالية المنخفضة أو المرجع تعثرها بصفته وكيلاً عن الحكومة،طبقاً للشروط الآتية: (أ) أن يكون تقديم الدعم ضرورياً للحفاظ على النظام المصرفي . (ب) قابلية البنك للاستمرار من خلال خطة إعادة هيكلة أوضاعه أو تسويتها خلال فترة زمنية يحددها البنك المركزي. (ج) ألا تجاوز مدة التمويل (180) يوماً ، يجوز مدها لفترة أو فترات أخرى ، على ألا يزيد إجمالي مدة التمويل على سنة . (د) أن يكون ذلك مقابل ضمانات كافية من البنك يقبلها البنك المركزي . (هـ) أن يكون سعر العائد المطبق على التمويل أعلى من متوسط اسعار الإقراض السائدة بالسوق . (و) أن توافق وزارة المالية على تقديم ضمان قانوني للبنك المركزي ، تتعهد فيه بتوفير المخصص المالي لكامل التمويل المقدم . ويخضع البنك المقدم له التمويل في هذه الحالة للرقابة المشددة من البنك المركزي ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (12)","للبنك المركزي أن يتعهد بتوفير العملات الأجنبية لسداد التمويل والتسهيلات الائتمانية التي تحصل عليها البنوك أو الأشخاص الاعتبارية العامة من البنوك والمؤسسات المالية والهيئات الأجنبية والدولية ، وذلك طبقاً للشروط والقواعد التي يقرها مجلس الإدارة ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (13)","للبنك المركزي في سبيل مباشرة اختصاصاته فتح حسابات نقدية أو بالمعادن النفيسة أو الأوراق والأدوات المالية لصالح أي من الجهات الآتية : (أ) البنوك. (ب) البنوك المركزية والحكومات الأجنبية والمؤسسات المالية الدولية والأجنبية . (ج) البنوك الأجنبية . (د) الحكومة والأشخاص الاعتبارية العامة . (هـ) الشركات المرخص لها بالعمل في مجال نظم وخدمات الدفع . (و) الجهات التي يساهم فيها البنك المركزي . ويحظر على البنك المركزي فتح حسابات لأي جهات أو أشخاص آخرين فيما عدا العاملين لديه الحاليين والسابقين . كما يجوز للبنك المركزي فتح حسابات نقدية أو بالمعادن النفيسة أو الأوراق والأدوات المالية لدى أي من : (أ) البنوك . (ب) البنوك المركزية والبنوك الأجنبية والمؤسسات المالية الدولية ومؤسسات الإيداع وأمناء الحفظ . وذلك كله طبقاً للقواعد والشروط التي يحددها مجلس الإدارة ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (14)","يختص البنك المركزي بجمع وتحليل البيانات والمعلومات والإحصاءات النقدية والمصرفية والمالية ، كما يختص دون غيره بإعداد ميزان المدفوعات ونشره . ويحدد البنك المركزى البيانات والمعلومات والإحصاءات المطلوبة ، والجهات المعنية بتقديمها ، وضوابط المحافظة على سريتها ، ومواعيد تقديمها . وتلتزم الجهات المعنية بتزويد البنك المركزي بالبيانات والمعلومات والإحصاءات المشار إليها ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (15)","للبنك المركزي أن يحتفظ ضمن الاحتياطيات الأجنبية بأي من الأصول الآتية : (أ) الذهب والمعادن النفيسة الأخرى . (ب) الأرصدة بالعملات الأجنبية المحتفظ بها في حساباته ، أو لصالحه لدى البنوك أو البنوك المركزية الأجنبية أو البنوك الأجنبية أو المؤسسات المالية الدولية . (ج) سندات الدين المتداولة بعملات أجنبية الصادرة أو المضمونة من الحكومات أو البنوك المركزية الأجنبية أو المؤسسات المالية الدولية . (د) المطالبات المستحقة على المؤسسات المالية الدولية . (هـ) ما يحدده مجلس الإدارة من أصول مالية متداولة بالعملات الأجنبية . وذلك كله طبقاً للشروط والقواعد التي يحددها مجلس الإدارة ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثاني - أهداف البنك المركزي واختصاصاته - مادة (16)","ينشأ بالبنك المركزي نظام لتسجيل بيانات العملاء لإعداد الدراسات اللازمة لتعزيز الشمول المالي وتطوير الخدمات المصرفية ، وذلك طبقاً للضوابط والإجراءات التي يحددها مجلس الإدارة مع مراعاة المحافظة على سريتها ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثالث - إدارة البنك المركزي وحوكمته - مادة (17)","يكون للبنك المركزى محافظ بدرجة نائب رئيس مجلس الوزراء ، يصدر بتعيينه قرار من رئيس الجمهورية ، بعد موافقة مجلس النواب بأغلبية أعضائه ، لمدة أربع سنوات قابلة للتجديد لمرة واحدة ، ويحدد القرار المعاملة المالية له ، ويحظر على المحافظ ما يحظر على الوزراء. ويعامل المحافظ من حيث المعاش معاملة نائب رئيس مجلس الوزراء . ويكون قبول استقالة المحافظ بقرار من رئيس الجمهورية ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثالث - إدارة البنك المركزي وحوكمته - مادة (18)","يكون للمحافظ نائبان ، يعين كل منهما بقرار من رئيس الجمهورية بناءً على ترشيح المحافظ لمدة أربع سنوات قابلة للتجديد ، ويحدد القرار المعاملة المالية لهما . وفي حالة غياب المحافظ أو وجود مانع لديه يحل محله في ممارسة اختصاصاته أقدم النائبين، فإن غاب النائب حل محله النائب الآخر. ويعامل نائب المحافظ من حيث المعاش معاملة الوزير ، ويكون قبول استقالته بقرار من رئيس الجمهورية . كما يكون للمحافظ وكلاء يعينون بقرار من مجلس الإدارة بناءً على ترشيح من المحافظ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثالث - إدارة البنك المركزي وحوكمته - مادة (19)","يمثل المحافظ البنك المركزي أمام القضاء وفي صلاته مع الغير بما في ذلك الجهات والهيئات الدولية ، ويتولى تصريف جميع شئونه ، وذلك دون الإخلال باختصاصات مجلس الإدارة ولجانه ، ويعاون المحافظ في ذلك نائباه، ووكلاؤه كل في حدود اختصاصه . ويجوز للمحافظ أن يفرض بعضاً من اختصاصاته إلى أي من نائبيه أو وكلائه ، ويخطر مجلس الإدارة بذلك . ويقدم المحافظ لمجلس الإدارة تقريراً عن أعمال الإدارة التنفيذية للبنك المركزي كل ثلاثة أشهر ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثالث - إدارة البنك المركزي وحوكمته - مادة (20)","يشكل مجلس الإدارة برئاسة المحافظ، وعضوية كل من : نائبي المحافظ . رئيس الهيئة العامة للرقابة المالية . سبعة أعضاء غير تنفيذيين من ذوي الخبرة في المسائل الاقتصادية أو النقدية أو المصرفية أو المالية أو القانونية أو المحاسبية أو تكنولوجيا المعلومات ، يكون من بينهم اثنان من ذوی الخبرة في المسائل الاقتصادية ، ويصدر بتعيينهم قرار من رئيس الجمهورية بناءً على ترشيح المحافظ ، وبعد أخذ رأي رئيس مجلس الوزراء لمدة أربع سنوات قابلة للتجديد لمرة واحدة، ويجوز أن يكون من بينهم أعضاء متفرغون لعضوية المجلس واللجان المنبثقة عنه . وإذا خلا مكان أي عضو من الأعضاء غير التنفيذيين قبل انتهاء مدته عين عضو آخر محله لاستكمال المدة الباقية ، وذلك خلال ستين يوماً من خلو مكان العضو السابق . ويصدر بتشكيل المجلس وتحديد مكافآت أعضائه غير التنفيذيين وبدلات حضور جلساته قرار من رئيس الجمهورية بناءً على اقتراح المحافظ ."
"قانون البنك المركزي والجهاز المصرفي - الباب الثاني - البنك المركزى المصري - الفصل الثالث - إدارة البنك المركزي وحوكمته - مادة (21)","يشترط في كل من المحافظ ونائبيه وأعضاء مجلس الإدارة ما يأتي : (أ) أن يكون مصرياً من أبوين مصريين . (ب) أن يكون متمتعاً بحقوقه المدنية والسياسية . (ج) أن يكون حسن السمعة محمود السيرة ، ولم يصدر ضده حكم نهائي في جناية أو في جنحة ماسة بالشرف أو الأمانة ، أو أشهر إعساره أو إفلاسه . (د) ألا يكون قد سبق فصله من العمل بإحدى الوظائف أو شطبه من إحدى النقابات المهنية بقرار أو بحكم تأديبي نهائي . (هـ) ألا تكون له او للجهة التي يعمل بها مصالح جدية تتعارض مع واجباته ، أو يكون من شأنها أن تؤثر في حيدته أو استقلاليته في المداولات واتخاذ القرار . (و) ألا يمتلك هو أو زوجه أو أي من أولاده القصر أسهماً في إحدى الجهات المرخص لها، وفي حالة امتلاكه هو أو زوجه أو أولاده القصر لأي أسهم يتعين عليهم التصرف فيها خلال شهرين من تاريخ التعيين أو من تاريخ أيلولة تلك الأسهم إلى أي منهم . (ز) ألا يجمع بين عضويته في مجلس الإدارة والعضوية في أحد مجالس إدارة الجهات المرخص لها ، أو أن يكون من العاملين بها ، أو من يقدمون لها خدمات مهنية أو استشارية. (ح) ألا يجمع بين عضويته في مجلس الإدارة والعضوية في أي حزب سياسي . (ط) ألا يكون عضواً في الحكومة ."
