source,text
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الأول - فيمن له رفع الدعوى الجنائية وفي الأحوال التي يتوقف فيها رفعها على شكوى أو طلب - مادة 8""",لا يجوز رفع الدعوى الجنائية أو اتخاذ إجراءات فيها إلا بناء على طلب كتابي من وزير العدل في الجرائم المنصوص عليها في المادتين 181 و182 من قانون العقوبات، وكذلك في الأحوال الأخرى التي ينص عليها القانون.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الأول - فيمن له رفع الدعوى الجنائية وفي الأحوال التي يتوقف فيها رفعها على شكوى أو طلب - مادة 8 مكررًا""",لا يجوز أن ترفع الدعوى الجنائية في الجرائم المنصوص عليها في المادة 116 مكرراً (أ) من قانون العقوبات إلا من النائب العام أو المحامي العام.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الأول - فيمن له رفع الدعوى الجنائية وفي الأحوال التي يتوقف فيها رفعها على شكوى أو طلب - مادة 9""",لا يجوز رفع الدعوى الجنائية أو اتخاذ إجراءات فيها في الجرائم المنصوص عليها في المادة 184 من قانون العقوبات إلا بناء على طلب كتابي من الهيئة أو رئيس المصلحة المجني عليها. وفي جميع الأحوال التي يشترط القانون فيها لرفع الدعوى الجنائية تقديم شكوى أو الحصول على إذن أو طلب من المجني عليه أو غيره ولا يجوز اتخاذ إجراءات التحقيق فيها إلا بعد تقديم هذه الشكوى أو الحصول على هذا الإذن أو الطلب على أنه في الجريمة المنصوص عليها في المادة 185 من قانون العقوبات وفي الجرائم المنصوص عليها في المواد 302 و306 و307 و308 من القانون المذكور إذا كان المجني عليه فيها موظفاً عاماً أو شخصاً ذا صفة نيابية عامة أو مكلفاً بخدمة عامة وكان ارتكاب الجريمة بسبب أداء الوظيفة أو النيابة أو الخدمة العامة يجوز اتخاذ إجراءات التحقيق فيها دون حاجة إلى تقدم شكوى أو طلب أو إذن.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الأول - فيمن له رفع الدعوى الجنائية وفي الأحوال التي يتوقف فيها رفعها على شكوى أو طلب - مادة 10""",لمن قدم الشكوى أو الطلب في الأحوال المشار إليها في المواد السابقة وللمجنى عليه في الجريمة المنصوص عليها في المادة 185 من قانون العقوبات وفي الجرائم المنصوص عليها في المواد 302 و306 و307 و308 من القانون المذكور إذا كان موظفاً عاماً أو شخصاً ذا صفة نيابية عامة أو مكلفاً بخدمة عامة وكان ارتكاب الجريمة بسبب أداء الوظيفة أو النيابة أو الخدمة العامة أن يتنازل عن الشكوى أو الطلب في أى وقت إلى أن يصدر في الدعوى حكم نهائى وتنقضى الدعوى الجنائية بالتنازل. وفي حالة تعدد المجني عليهم لا يعتبر التنازل صحيحاً إلا إذا صدر من جميع من قدموا الشكوى. والتنازل بالنسبة لأحد المتهمين يعد تنازلاً بالنسبة للباقين. وإذا توفي الشاكى فلا ينتقل حقه في التنازل إلى ورثته، إلا في دعوى الزنا. فلكل واحد من أولاد الزوج الشاكى من الزوج المشكو منه أن يتنازل عن الشكوى وتنقضى الدعوى.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثاني - في إقامة الدعوى الجنائية من محكمة الجنايات أو محكمة النقض - مادة 11""",إذا رأت محكمة جنايات أول درجة في دعوى مرفوعة أمامها أن هناك متهمين غير من أقيمت الدعوى عليهم، أو وقائع أخرى غير المسندة فيها إليهم أو أن هناك جناية أو جنحة مرتبطة بالتهمة المعروضة عليها فلها أن تقيم الدعوى على هؤلاء الأشخاص أو بالنسبة لهذه الوقائع، وتحليها إلى النيابة العامة لتحقيقها والتصرف فيها طبقاً للباب الرابع من الكتاب الأول من هذا القانون. وللمحكمة أن تندب أحد أعضائها للقيام بإجراءات التحقيق، وفي هذه الحالة تسرى على العضو المنتدب جميع الأحكام الخاصة بقاضى التحقيق. وإذا صدر قرار في نهاية التحقيق بإحالة الدعوى إلى المحكمة وجب إحالتها إلى محكمة أخرى، ولا يجوز أن يشترك في الحكم فيها أحد المستشارين الذين قرروا إقامة الدعوى. وإذا كانت المحكمة لم تفصل في الدعوى الأصلية، وكانت مرتبطة مع الدعوى الجديدة ارتباطاً لا يقبل التجزئة، وجب إحالة القضية كلها إلى محكمة أخرى.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثاني - في إقامة الدعوى الجنائية من محكمة الجنايات أو محكمة النقض - مادة 12""",لمحكمة الجنايات المستأنفة، وللدائرة الجنائية بمحكمة النقض عند نظر الموضوع، إقامة الدعوى، طبقًا لما هو مقرر بالمادة السابقة. وإذا طُعن في الحكم الذي يصدر في الدعوى الجديدة، فلا يجوز أن يشترك في نظرها أحد القضاة الذين قرروا إقامتها.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثاني - في إقامة الدعوى الجنائية من محكمة الجنايات أو محكمة النقض - مادة 13""",لمحكمة الجنايات بدرجتيها أو محكمة النقض في حالة نظر الموضوع إذا وقعت أفعال من شأنها الإخلال بأوامرها، أو بالاحترام الواجب لها أو التأثير في قضائها أو في الشهود، وكان ذلك في صدد دعوى منظورة أمامها أن تقيم الدعوى الجنائية على المتهم طبقاً للمادة 11.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 14""",تنقضى الدعوى الجنائية بوفاة المتهم، ولا يمنع ذلك من الحكم بالمصادرة في الحالة المنصوص عليها بالفقرة الثانية من المادة 30 من قانون العقوبات إذا حدثت الوفاة أثناء نظر الدعوى.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 15""",تنقضى الدعوى الجنائية في مواد الجنايات بمضى عشر سنين من يوم وقوع الجريمة وفي مواد الجنح بمضى ثلاث سنين، وفي مواد المخالفات بمضى سنة ما لم ينص القانون على خلاف ذلك. أما في الجرائم المنصوص عليها في المواد 117 و126 و127 و282 و309 مكرراً و309 مكرراً ( أ ) والجرائم المنصوص عليها في القسم الأول من الباب الثانى من الكتاب الثانى من قانون العقوبات والتي تقع بعد تاريخ العمل بهذا القانون فلا تنقضى الدعوى الجنائية الناشئة عنها بمضى المدة. ومع عدم الإخلال بأحكام الفقرتين السابقتين لا تبدأ المدة المسقطة للدعوى الجنائية في الجرائم المنصوص عليها في البابين الثالث والرابع من الكتاب الثانى من قانون العقوبات والتي تقع من موظف عام إلا من تاريخ انتهاء الخدمة أو زوال الصفة ما لم يبدأ التحقيق فيها قبل ذلك.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 16""",لا يوقف سريان المدة التي تسقط بها الدعوى الجنائية لأى سبب كان.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 17""",تنقطع المدة بإجراءات التحقيق أو الاتهام أو المحاكمة وكذلك بالأمر الجنائى أو بإجراءات الاستدلال إذا اتخذت في مواجهة المتهم أو إذا أخطر بها بوجه رسمى وتسرى المدة من جديد ابتداء من يوم الانقطاع. وإذا تعددت الإجراءات التي تقطع المدة فإن سريان المدة يبدأ من تاريخ آخر إجراء.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 18""",إذا تعدد المتهمون فإن انقطاع المدة بالنسبة لأحدهم يترتب عليها انقطاعها بالنسبة للباقين ما لم تكن قد اتخذت ضدهم إجراءات قاطعة للمدة.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 18 مكررًا""",يجوز للمتهم التصالح في المخالفات وكذلك في الجنح التي لا يعاقب عليها وجوبًا بغير الغرامة أو التي يعاقب عليها جوازيًا بالحبس الذى لا يزيد حده الأقصى على ستة أشهر. وعلى محرر المحضر أو النيابة العامة بحسب الأحوال أن يعرض التصالح على المتهم أو وكيله ويثبت ذلك في المحضر. وعلى المتهم الذى يرغب في التصالح أن يدفع، قبل رفع الدعوى الجنائية، مبلغًا يعادل ثلث الحد الأقصى للغرامة المقرر للجريمة، ويكون الدفع إلى خزانة المحكمة أو النيابة العامة أو إلى من يرخص له في ذلك من وزير العدل. ولا يسقط حق المتهم في التصالح برفع الدعوى الجنائية إلى المحكمة المختصة إذا دفع ثلثى الحد الأقصى للغرامة المقررة للجريمة أو قيمة الحد الأدنى المقرر لها أيهما أكثر، وذلك قبل صدور حكم في الموضوع. وتنقضى الدعوى الجنائية بدفع مبلغ التصالح، ولا يكون لهذا الانقضاء أثر على الدعوى المدنية.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 18 مكررًا / أ""",للمجنى عليه أو وكيله الخاص ولورثته أو وكيلهم الخاص إثبات الصلح مع المتهم أمام النيابة العامة أو المحكمة بحسب الأحوال، وذلك في الجنح والمخالفات المنصوص عليها في المواد 238 (الفقرتان الأولى والثانية) و241 (الفقرتان الأولى والثانية) و242 (الفقرات الأولى والثانية والثالثة) و244 (الفقرتان الأولى والثانية) و265 و321 مكررًا و323 و323 مكررًا، و323 مكررًا “أولاً” و324 مكررًا و336 و340 و341 و342 و354 و358 و360 و361 (الفقرتان الأولى والثانية) و369 و370 و371 و373 و377 (البند 9) و378 البنود (6، 7، 9) و379 (البند 4) من قانون العقوبات، وفي الأحوال الأخرى التي ينص عليها القانون. ويجوز للمتهم أو وكيله إثبات الصلح المشار إليه في الفقرة السابقة. ويجوز الصلح في أية حالة كانت عليها الدعوى، وبعد صيرورة الحكم باتًا. ويترتب على الصلح انقضاء الدعوى الجنائية ولو كانت مرفوعة بطريق الادعاء المباشر، وتأمر النيابة العامة بوقف تنفيذ العقوبة إذا حصل الصلح أثناء تنفيذها ولا أثر للصلح على حقوق المضرور من الجريمة.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 18 مكررًا / ب""",يجوز التصالح في الجرائم المنصوص عليها في الباب الرابع من الكتاب الثانى من قانون العقوبات ويكون التصالح بموجب تسوية بمعرفة لجنة من الخبراء يصدر بتشكيلها قرار من رئيس مجلس الوزراء ويحرر محضر يوقعه أطرافه ويعرض على مجلس الوزراء لاعتماده ولا يكون التصالح نافذًا إلا بهذا الاعتماد ويعد اعتماد مجلس الوزراء توثيقًا له وبدون رسوم ويكون لمحضر التصالح في هذه الحالة قوة السند التنفيذي، ويتولى مجلس الوزراء إخطار النائب العام سواء كانت الدعوى ما زالت قيد التحقيق أو المحاكمة ويترتب عليه انقضاء الدعوى الجنائية عن الواقعة محل التصالح بجميع أوصافها وتأمر النيابة العامة بوقف تنفيذ العقوبات المحكوم بها على المتهمين في الواقعة إذا تم الصلح قبل صيرورة الحكم باتًا، فإذا تم التصالح بعد صيرورة الحكم باتًا وكان المحكوم عليه محبوسًا نفاذًا لهذا الحكم جاز له أو وكيله الخاص أن يتقدم إلى النائب العام بطلب لوقف التنفيذ مشفوعًا بالمستندات المؤيدة له، ويرفع النائب العام الطلب إلى محكمة النقض مشفوعًا بهذه المستندات ومذكرة برأى النيابة العامة وذلك خلال عشرة أيام من تاريخ تقديمه، ويعرض على إحدى الدوائر الجنائية بالمحكمة منعقدة في غرفة المشورة لنظره لتأمر بقرار مسبب بوقف تنفيذ العقوبات نهائيًا إذا تحققت من إتمام التصالح واستيفائه كافه الشروط والإجراءات المنصوص عليها في هذه المادة ويكون الفصل في الطلب خلال خمسة عشر يومًا من تاريخ عرضه وبعد سماع أقوال النيابة العامة والمحكوم عليه. وفي جميع الأحوال يمتد أثر التصالح إلى جميع المتهمين المحكوم عليهم دون المساس بمسئوليتهم التأديبية ويقدم طلب التصالح من المتهم أو المحكوم عليهم أو وكيله الخاص ويجوز للأخير اتخاذ كافة الإجراءات المتعلقة بإعادة إجراءات المحاكمة في غيبة المحكوم عليه في الأحكام الصادرة غيابيًا.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 19""",ملغاة.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الأول - في الدعوى الجنائية - الفصل الثالث - في انقضاء الدعوى الجنائية - مادة 20""",ملغاة.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 21""",يقوم مأمورو الضبط القضائي بالبحث عن الجرائم ومرتكبيها، وجمع الاستدلالات التي تلزم للتحقيق في الدعوى.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 22""",يكون مأمورو الضبط القضائي تابعين للنائب العام وخاضعين لإشرافه فيما يتعلق بأعمال وظيفتهم. وللنائب العام أن يطلب إلى الجهة المختصة النظر في كل أمر من تقع منه مخالفات لواجباته، أو تقصير في عمله، وله أن يطلب رفع الدعوى التأديبية عليه، وهذا كله لا يمنع من رفع الدعوى الجنائية.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 23""",( أ ) يكون من مأموري الضبط القضائي في دوائر اختصاصهم: 1 – أعضاء النيابة العامة ومعاونوها. 2 – ضباط الشرطة وأمناؤها والكونستبلات والمساعدون. 3 – رؤساء نقط الشرطة. 4 – العمد ومشايخ البلاد ومشايخ الخفراء. 5 – نظار ووكلاء محطات السكك الحديدية الحكومية. ولمديرى أمن المحافظات ومفتشى مصلحة التفتيش العام بوزارة الداخلية أن يؤدوا الأعمال التي يقوم بها مأموري الضبط القضائي في دوائر اختصاصهم. (ب) ويكون من مأموري الضبط القضائي في جميع أنحاء الجمهورية: 1 – مديرو وضباط إدارة المباحث العامة بوزارة الداخلية وفروعها بمديريات الأمن. 2 – مديرو الإدارات والأقسام ورؤساء المكاتب والمفتشون والضباط وأمناء الشرطة والكونستبلات والمساعدون وباحثات الشرطة العاملون بمصلحة الأمن العام وفي شعب البحث الجنائى بمديريات الأمن. 3 – ضباط مصلحة السجون. 4 – مديرو الإدارة العامة لشرطة السكة الحديد والنقل والمواصلات وضباط هذه الإدارة. 5 – قائد وضباط أساس هجانة الشرطة. 6 – مفتشو وزارة السياحة. ويجوز بقرار من وزير العدل بالاتفاق مع الوزير المختص تخويل بعض الموظفين صفة مأموري الضبط القضائي بالنسبة إلى الجرائم التي تقع في دوائر اختصاصهم وتكون متعلقة بأعمال وظائفهم. وتعتبر النصوص الواردة في القوانين والمراسيم والقرارات الأخرى بشأن تخويل بعض الموظفين اختصاص مأموري الضبط القضائي بمثابة قرارات صادرة من وزير العدل بالاتفاق مع الوزير المختص.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 24""",يجب على مأموري الضبط القضائي أن يقبلوا التبليغات والشكاوى التي ترد إليهم بشأن الجرائم، وأن يبعثوا بها فوراً إلى النيابة العامة ويجب عليهم وعلى مرءوسيهم أن يحصلوا على جميع الإيضاحات، ويجروا المعاينات اللازمة لتسهيل تحقيق الوقائع التي تبلغ إليهم، أو التي يعلنون بها بأية كيفية كانت، وعليهم أن يتخذوا جميع الوسائل التحفظية اللازمة للمحافظة على أدلة الجريمة. ويجب أن تثبت جميع الإجراءات التي يقوم بها مأمورو الضبط القضائي في محاضر موقع عليها منهم يبين بها وقت اتخاذ الإجراءات ومكان حصوله ويجب أن تشمل تلك المحاضر زيادة على ما تقدم توقيع الشهود والخبراء الذين سمعوا، وترسل المحاضر إلى النيابة العامة مع الأوراق والأشياء المضبوطة.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 24 مكررًا""",على مأموري الضبط القضائي ومرءوسيهم ورجال السلطة العامة أن يبرزوا ما يثبت شخصياتهم وصفاتهم عند مباشرة أى عمل أو إجراء منصوص عليه قانوناً، ولا يترتب على مخالفة هذا الواجب بطلان العمل أو الإجراء، وذلك دون إخلال بتوقيع الجزاء التأديبي.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 25""",لكل من علم بوقوع جريمة، يجوز للنيابة العامة رفع الدعوى عنها بغير شكوى أو طلب أن يبلغ النيابة العامة أو أحد مأموري الضبط القضائي عنها.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 26""",يجب على كل من علم من الموظفين العموميين أو المكلفين بخدمة عامة أثناء تأدية عمله أو بسبب تأديته بوقوع جريمة من الجرائم يجوز للنيابة العامة رفع الدعوى عنها بغير شكوى أو طلب أن يبلغ عنها فوراً النيابة العامة أو أقرب مأمور من مأموري الضبط القضائي.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 27""",لكل من يدعى حصول ضرر له من الجريمة أن يقيم نفسه مدعياً بحقوق مدنية في الشكوى التي يقدمها إلى النيابة العامة، أو أحد مأموري الضبط القضائي. وفي هذه الحالة الأخيرة يقوم المأمور المذكور بتحويل الشكوى إلى النيابة العامة مع المحضر الذى يحرره. وعلى النيابة العامة عند إحالة الدعوى إلى قاضى التحقيق أن تحيل معها الشكوى المذكورة.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 28""",الشكوى التي لا يدعى فيها مقدمها بحقوق مدنية تعد من قبيل التبليغات ولا يعتبر الشاكى مدعياً بحقوق مدنية إلا إذا صرح بذلك في شكواه أو في ورقة مقدمة منه بعد ذلك، أو إذا طلب في إحداهما تعويضاً ما.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الأول - في مأموري الضبط القضائي وواجباتهم - مادة 29""",لمأموري الضبط القضائي أثناء جمع الاستدلالات أن يسمعوا أقوال من يكون لديه معلومات عن الوقائع الجنائية ومرتكبها وأن يسألوا المتهم عن ذلك، ولهم أن يستعينوا بالأطباء وغيرهم من أهل الخبرة ويطلبوا رأيهم شفهيا أو بالكتابة. ولا يجوز لهم تحليف الشهود أو الخبراء اليمين إلا إذا خيف ألا يستطاع فيما بعد سماع الشهادة بيمين.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الثاني - في التلبس بالجريمة - مادة 30""",تكون الجريمة متلبسا بها حال ارتكابها أو عقب ارتكابها ببرهة يسيرة. وتعتبر الجريمة متلبسا بها إذا اتبع المجني عليه مرتكبها أو تبعته العامة مع الصياح أثر وقوعها، أو إذا وجد مرتكبها بعد وقوعها بوقت قريب حاملا آلات أو أسلحة أو أمتعة أو أوراقا أو أشياء أخرى يستدل منها على أنه فاعل أو شريك فيها، أو إذا وجدت به في هذا الوقت آثار أو علامات تفيد ذلك.
"""قانون الإجراءات الجنائية - الكتاب الأول - في الدعوى الجنائية وجمع الاستدلالات والتحقيق - الباب الثاني - في جمع الاستدلالات ورفع الدعوى - الفصل الثاني - في التلبس بالجريمة - مادة 31""",يجب على مأمور الضبط القضائي في حالة التلبس بجناية أو جنحة أن ينتقل فوراً إلى محل الواقعة، ويعاين الآثار المادية للجريمة، ويحافظ عليها، ويثبت حالة الأشخاص، وكل ما يفيد كشف الحقيقة ويسمع أقوال من كان حاضرا، أو من يمكن الحصول منه على إيضاحات في شأن الواقعة ومرتكبها. ويجب عليه أن يخطر النيابة العامة فوراً بانتقاله ويجب على النيابة العامة بمجرد إخطارها بجناية متلبس بها الانتقال فوراً إلى محل الواقعة.
