source,text
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 10""",القانون المصري هو المرجع في تكييف العلاقات عندما يطلب تحديد نوع هذه العلاقات في قضية تتنازع فيها القوانين، لمعرفة القانون الواجب تطبيقه من بينها.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 11""",1- الحالة المدنية للأشخاص وأهليتهم يسري عليها قانون الدولة التي ينتمون إليها بجنسيتهم. ومع ذلك ففي التصرفات المالية التي تعقد في مصر وتترتب آثارها فيها، إذا كان أحد الطرفين أجنبيا ناقص الأهلية وكان نقص الأهلية يرجع إلى سبب فيه خفاء لا يسهل على الطرف الآخر تبينه، فإن هذا السبب لا يؤثر في أهليته. 2- أما النظام القانوني للأشخاص الاعتبارية الأجنبية، من شركات وجمعيات ومؤسسات وغيرها، فيسري عليه قانون الدولة التي اتخذت فيها هذه الأشخاص مركز إدارتها الرئيسي الفعلي. ومع ذلك فإذا باشرت نشاطها الرئيسي في مصر، فإن القانون المصري هو الذي يسري.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 12""",يرجع في الشروط الموضوعية لصحة الزواج إلى قانون كل من الزوجين.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 13""",1- يسري قانون الدولة التي ينتمي إليها الزوج وقت انعقاد الزواج على الآثار التي يرتبها عقد الزواج، مما في ذلك من أثر بالنسبة إلى المال. 2- أما الطلاق فيسري عليه قانون الدولة التي ينتمي إليها الزوج وقت الطلاق، ويسري على التطليق والانفصال قانون الدولة التي ينتمي إليها الزوج وقت الدعوى.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 14""",في الأحوال المنصوص عليها في المادتين السابقتين إذا كان أحد الزوجين مصريا وقت انعقاد الزواج، يسري القانون المصري وحده، فيما عدا شرط الأهلية للزواج.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 15""",يسري على الإلزام بالنفقة فيما بين الأقارب، قانون المدين بها.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 16""",يسري على المسائل الموضوعية الخاصة بالولاية والوصاية والقوامة وغيرها من النظم الموضوعة لحماية المحجورين والغائبين، قانون الشخص الذي تجب حمايته.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 17""",1- يسري على الميراث والوصية وسائر التصرفات المضافة إلى ما بعد الموت، قانون المورث أو الموصي أو من صدر منه التصرف وقت موته. 2- ومع ذلك يسري على شكل الوصية، قانون الموصي وقت الإيصاء أو قانون البلد الذي تمت فيه الوصية، وكذلك الحكم في شكل سائر التصرفات المضافة إلى ما بعد الموت.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 18""",يسري على الحيازة والملكية والحقوق العينية الأخرى، قانون الموقع فيما يختص بالعقار، ويسري بالنسبة إلى المنقول، قانون الجهة التي يوجد فيها هذا المنقول وقت تحقق السبب الذي ترتب عليه كسب الحيازة أو الملكية أو الحقوق العينية الأخرى أو فقدها.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 19""",1- يسري على الالتزامات التعاقدية، قانون الدولة التي يوجد فيها الموطن المشترك للمتعاقدين إذا اتحدا موطنا، فإن اختلفا موطنا سري قانون الدولة التي تم فيها العقد. هذا ما لم يتفق المتعاقدان أو يتبين من الظروف أن قانونا آخر هو الذي يراد تطبيقه. 2- على أن قانون موقع العقار هو الذي يسري على العقود التي أبرمت في شان هذا العقار.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 20""",العقود ما بين الأحياء تخضع في شكلها لقانون البلد الذي تمت فيه، ويجوز أيضا أن تخضع للقانون الذي يسري على أحكامها الموضوعية، كما يجوز أن تخضع لقانون موطن المتعاقدين أو قانونهما الوطني المشترك.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 21""",1- يسري على الالتزامات غير التعاقدية قانون البلد الذي وقع فيه الفعل المنشئ للالتزام. 2- على أنه فيما يتعلق بالالتزامات الناشئة عن الفعل الضار، لا تسري أحكام الفقرة السابقة على الوقائع التي تحدث في الخارج وتكون مشروعة في مصر وأن كانت تعد غير مشروعة في البلد الذي وقعت فيه.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 22""",يسري على قواعد الاختصاص وجميع المسائل الخاصة بالإجراءات قانون البلد الذي تقام فيه الدعوى أو تباشر فيه الإجراءات.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 23""",لا تسري أحكام المواد السابقة إلا حيث لا يوجد نص على خلاف ذلك في قانون خاص أو في معاهدة دولية نافذة في مصر.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 24""",تتبع فيما لم يرد في شأنه نص في المواد السابقة من أحوال تنازع القوانين مبادئ القانون الدولي الخاص.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 25""",1- يعين القاضي القانون الذي يجب تطبيقه في حالة الأشخاص الذين لا تعرف لهم جنسية، أو الذين تثبت لهم جنسيات متعددة في وقت واحد. 2- على أن الأشخاص الذين تثبت لهم في وقت واحد بالنسبة إلى مصر الجنسية المصرية، وبالنسبة إلى دولة أجنبية أو عدة دول أجنبية جنسية تلك الدول، فالقانون المصري هو الذي يجب تطبيقه.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 26""",متى ظهر من الأحكام الواردة في المواد المتقدمة أن القانون الواجب التطبيق هو قانون دولة معينة تتعدد فيها الشرائع، فإن القانون الداخلي لتلك الدولة هو الذي يقرر أية شريعة من هذه يجب تطبيقها.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 27""",إذا تقرر أن قانونا أجنبيا هو الواجب التطبيق فلا يطبق منه إلا أحكامه الداخلية، دون التي تتعلق بالقانون الدولي الخاص.
"""القانون المدني المصري - الباب التمهيدي - الفصل الأول - مادة 28""",لا يجوز تطبيق أحكام قانون أجنبي عينته النصوص السابقة، إذا كانت هذه الأحكام مخالفة للنظام العام أو للآداب في مصر.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 29""",1- تبدأ شخصية الإنسان بتمام ولادته حيا، وتنتهي بموته. 2- ومع ذلك فحقوق الحمل المستكن يعينها القانون.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 30""",1- تثبت الولادة والوفاة بالسجلات الرسمية المعدة لذلك. 2- فإذا لم يوجد هذا الدليل، أو تبين عدم صحة ما أدرج بالسجلات، جاز الإثبات بأية طريقة أخرى.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 31""",دفاتر المواليد والوفيات والتبليغات المتعلقة بها، ينظمها قانون خاص.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 32""",يسري في شان المفقود والغائب الأحكام المقررة في قوانين خاصة، فإن لم توجد فأحكام الشريعة الإسلامية.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 33""",الجنسية المصرية ينظمها قانون خاص.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 34""",1- تتكون أسرة الشخص من ذوي قرباه. 2- ويعتبر من ذوي القربى كل من يجمعهم أصل مشترك.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 35""",1- القرابة المباشرة هي الصلة ما بين الأصول والفروع. 2- وقرابة الحواشي هي الرابطة ما بين أشخاص يجمعهم أصل مشترك، دون أن يكون أحدهم فرعا للآخر.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 36""",يراعى في حساب درجة القرابة المباشرة، اعتبار كل فرع درجة عند الصعود للأصل بخروج هذا الأصل، وعند حساب درجة الحواشي تعد الدرجات صعودا من الفرع للأصل المشترك، ثم نزولا منه إلى الفرع الآخر، وكل فرع فيما عدا الأصل المشترك يعتبر درجة.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 37""",أقارب أحد الزوجين يعتبرون في نفس القرابة والدرجة بالنسبة إلى الزوج الآخر.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 38""",يكون لكل شخص اسم ولقب، ولقب الشخص يلحق أولاده.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 39""",ينظم بتشريع خاص كيفية اكتساب الألقاب وتغيرها.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 40""",1- الموطن هو المكان الذي يقيم فيه الشخص عادة. 2- ويجوز أن يكون للشخص في وقت واحد أكثر من موطن، كما يجوز ألا يكون له موطن ما.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 41""",يعتبر المكان الذي يباشر فيه الشخص تجارة أو حرفة موطنا بالنسبة إلى إدارة الأعمال المتعلقة بهذه التجارة أو الحرفة.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 42""",1- موطن القاصر والمحجوز عليه والمفقود والغائب هو موطن من ينوب عن هؤلاء قانونا. 2- ومع ذلك يكون للقاصر الذي بلغ ثماني عشرة سنة ومن في حكمه موطن خاص، بالنسبة إلى الأعمال والتصرفات التي يعتبره القانون أهلا لمباشرتها.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 43""",1- يجوز اتخاذ موطن مختار لتنفيذ عمل قانوني معين. 2- ولا يجوز إثبات وجود الموطن المختار إلا بالكتابة. 3- والموطن المختار لتنفيذ عمل قانوني يكون هو الموطن بالنسبة إلى كل ما يتعلق بهذا العمل، بما في ذلك إجراءات التنفيذ الجبري، إلا إذا اشترط صراحة قصر هذا الموطن على أعمال دون أخرى.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 44""",1- كل شخص بلغ سن الرشد متمتعا بقواه العقلية، ولم يحجر عليه، يكون كامل الأهلية لمباشرة حقوقه المدنية. 2- وسن الرشد هي إحدى وعشرون سنة ميلادية كاملة.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 45""",1- لا يكون أهلا لمباشرة حقوقه المدنية من كان فاقد التمييز لصغر في السن أو عته أو جنون. 2- وكل من لم يبلغ السابعة يعتبر فاقدا للتمييز.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 46""",كل من بلغ سن التمييز ولم يبلغ سن الرشد، وكل من بلغ سن الرشد وكان سفيها أو ذا غفلة، يكون ناقص الأهلية وفقا لما يقرره القانون.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 47""",يخضع فاقدو الأهلية وناقصوها بحسب الأحوال لأحكام الولاية أو الوصاية أو القوامة بالشروط ووفقا للقواعد المقررة في القانون.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 48""",ليس لأحد النزول عن أهليته ولا التعديل في أحكامها.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 49""",ليس لأحد النزول عن حريته الشخصية.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 50""",لكل من وقع عليه اعتداء غير مشروع في حق من الحقوق الملازمة لشخصيته، أن يطلب وقف هذا الاعتداء مع التعويض عما يكون قد لحقه من ضرر.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الطبيعي - مادة 51""",لكل من نازعه الغير في استعمال اسمه بلا مبرر، ومن انتحل الغير اسمه دون حق، أن يطلب وقف هذا الاعتداء مع التعويض عما يكون قد لحقه من ضرر.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الاعتباري - مادة 52""",الأشخاص الاعتبارية هي: 1- الدولة وكذلك المديريات والمدن والقرى بالشروط التي يحددها القانون والإدارات والمصالح وغيرها من المنشآت العامة التي يمنحها القانون شخصية اعتبارية. 2- الهيئات والطوائف الدينية التي تعترف لها الدولة بشخصية اعتبارية. 3- الأوقاف. 4- الشركات التجارية والمدنية. 5- الجمعيات والمؤسسات المنشأة للأحكام التي ستأتي فيما بعد. 6- كل مجموعة من الأشخاص أو الأموال تثبت لها الشخصية الاعتبارية بمقتضى نص في القانون.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثاني - الشخص الاعتباري - مادة 53""",1- الشخص الاعتباري يتمتع بجميع الحقوق إلا ما كان منها ملازما لصفة الإنسان الطبيعية، وذلك في الحدود التي قررها القانون. 2- فيكون له: (أ) ذمة مالية مستقلة. (ب) أهلية في الحدود التي يعينها سند إنشائه، أو التي يقررها القانون. (ج) حق التقاضي. (د) موطن مستقل. ويعتبر موطنه المكان الذي يوجد فيه مركز إدارته. والشركات التي يكون مركزها الرئيسي في الخارج ولها نشاط في مصر يعتبر مركز إدارتها، بالنسبة إلى القانون الداخلي، المكان الذي توجد فيه الإدارة المحلية. 3- ويكون له نائب يعبر عن إرادته.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثالث - تقسيم الأشياء والأموال - مادة 81""",1- كل شيء غير خارج عن التعامل بطبيعته أو بحكم القانون يصح أن يكون محلا للحقوق المالية. 2- والأشياء التي تخرج عن التعامل بطبيعتها هي التي لا يستطيع أحد أن يستأثر بحيازتها، وأما الخارجة بحكم القانون فهي التي لا يجيز القانون أن تكون محلا للحقوق المالية.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثالث - تقسيم الأشياء والأموال - مادة 82""",1- كل شيء مستقر بحيزه ثابت فيه لا يمكن نقله من دون تلف، فهو عقار وكل ما عدا ذلك من شيء فهو منقول. 2- ومع ذلك يعتبر عقارا بالتخصيص، المنقول الذي يضعه صاحبه في عقار يملكه، رصدا على خدمة هذا العقار أو استغلاله.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثالث - تقسيم الأشياء والأموال - مادة 83""",1- يعتبر مالا عقاريا كل حق عيني يقع على عقار، بما في ذلك حق الملكية، وكذلك كل دعوى تتعلق بحق عيني على عقار. 2- ويعتبر مالا منقولا ما عدا ذلك من الحقوق المالية.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثالث - تقسيم الأشياء والأموال - مادة 84""",1- الأشياء القابلة للاستهلاك هي التي ينحصر استعمالها، بحسب ما أعدت له، في استهلاكها أو إنفاقها. 2- فيعتبر قابلا للاستهلاك كل ما أعد في المتاجر للبيع.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثالث - تقسيم الأشياء والأموال - مادة 85""",الأشياء المثلية هي التي يقوم بعضها مقام بعض عند الوفاء، والتي تقدر عادة في التعامل بين الناس بالعدد أو المقاس أو الكيل أو الوزن.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثالث - تقسيم الأشياء والأموال - مادة 86""",الحقوق التي ترد على شيء غير مادي تنظمها قوانين خاصة.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثالث - تقسيم الأشياء والأموال - مادة 87""",1- تعتبر أموالا عامة، العقارات والمنقولات التي للدولة أو للأشخاص الاعتبارية العامة، والتي تكون مخصصة لمنفعة عامة بالفعل أو بمقتضى قانون أو مرسوم أو قرار من الوزير المختص. 2- وهذه الأموال لا يجوز التصرف فيها أو الحجز عليها أو تملكها بالتقادم.
"""القانون المدني المصري - الباب التمهيدي - الفصل الثالث - تقسيم الأشياء والأموال - مادة 88""",تفقد الأموال العامة صفتها العامة بإنهاء تخصيصها للمنفعة العامة. وينتهي التخصيص بمقتضى قانون أو مرسوم أو قرار من الوزير المختص أو بالفعل، أو بانتهاء الغرض الذي من أجله خصصت تلك الأموال للمنفعة العامة.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 89""",يتم العقد بمجرد أن يتبادل طرفان التعبير عن ارادتين متطابقتين، مع مراعاة ما يقرره القانون فوق ذلك من أوضاع معينة لانعقاد العقد.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 90""",1- التعبير عن الإرادة يكون باللفظ والكتابة وبالإشارة المتداولة عرفا، كما يكون باتخاذ موقف لا تدع ظروف الحال شكا في دلالته على حقيقة المقصود. 2- ويجوز أن يكون التعبير عن الإرادة ضمنيا، إذا لم ينص القانون أو يتفق الطرفان على أن يكون صريحا.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 91""",ينتج التعبير عن الإرادة أثره في الوقت الذي يتصل فيه بعلم من وجه إليه، ويعتبر وصول التعبير قرينة على العلم به، ما لم يقم الدليل على عكس ذلك.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 92""",إذا مات من صدر منه التعبير عن الإرادة أو فقد أهليته قبل أن ينتج التعبير أثره فإن ذلك لا يمنع من ترتب هذا الأثر عند اتصال التعبير بعلم من وجه إليه، هذا ما لم يتبين العكس من التعبير أو من طبيعة التعامل.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 93""",1- إذا عين ميعاد للقبول التزم الموجب بالبقاء على إيجابه إلى أن ينقضي هذا الميعاد. 2- وقد يستخلص الميعاد من ظروف الحال أو من طبيعة المعاملة.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 94""",1- إذا صدر الإيجاب في مجلس العقد، دون أن يعين ميعاد القبول، فإن الموجب يتحلل من إيجابه إذا لم يصدر القبول فورا، وكذلك الحال إذا صدر الإيجاب عن شخص إلى آخر بطريق التليفون او بأي طريق مماثل. 2- ومع ذلك يتم العقد، ولو لم يصدر القبول فورا، إذا لم يوجد ما يدل على أن الموجب قد عدل عن إيجابه في الفترة ما بين الإيجاب والقبول، وكان القبول قد صدر قبل أن ينفض مجلس العقد.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 95""",إذا اتفق الطرفان على جميع المسائل الجوهرية في العقد، واحتفظا بمسائل تفصيلية يتفقان عليها فيما بعد ولم يشترطا أن العقد لا يتم عند عدم الاتفاق عليها، اعتبر العقد قد تم. وإذا قام خلاف على المسائل التي لم يتم الاتفاق عليها، فإن المحكمة تقضي فيها طبقا لطبيعة المعاملة ولأحكام القانون والعرف والعدالة.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 96""",إذا اقترن القبول بما يزيد في الإيجاب أو يقيد منه أو يعدل فيه، اعتبر رفضا يتضمن إيجابا جديدا.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 97""",1- يعتبر التعاقد ما بين الغائبين قد تم في المكان وفي الزمان اللذين يعلم فيهما الموجب بالقبول، ما لم يوجد اتفاق أو نص قانوني يقضي بغير ذلك. 2- ويفترض أن الموجب قد علم بالقبول في المكان وفي الزمان اللذان وصل إليه فيهما هذا القبول.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 98""",1- إذا كانت طبيعة المعاملة أو العرف أو غير ذلك من الظروف تدل على أن الموجب لم يكن لينتظر تصريحا بالقبول، فإن العقد يعتبر قد تم، إذا لم يرفض الإيجاب في وقت مناسب. 2- ويعتبر السكوت عن الرد قبولا، إذا كان هناك تعامل سبق بين المتعاقدين واتصل الإيجاب بهذا التعامل، أو إذا تمخض الإيجاب لمنفعة من وجه إليه.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 99""",لا يتم العقد في المزايدات إلا برسو المزاد، ويسقط العطاء بعطاء يزيد عليه ولو كان باطلا.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 100""",القبول في عقود الإذعان يقتصر على مجرد التسليم بشروط مقررة يضعها الموجب ولا يقبل مناقشة فيها.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 101""",1- الاتفاق الذي يعد بموجبه كلا المتعاقدين أو أحدهما بإبرام عقد معين في المستقبل لا ينعقد، إلا إذا عينت جميع المسائل الجوهرية للعقد المراد إبرامه، والمدة التي يجب إبرامه فيها. 2- وإذا اشترط القانون لتمام العقد استيفاء شكل معين، فهذا الشكل تجب مراعاته أيضا في الاتفاق الذي يتضمن الوعد بإبرام هذا العقد.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 102""",إذا وعد شخص بإبرام عقد ثم نكل وقاضاه المتعاقد الآخر طالبا تنفيذ الوعد، وكانت الشروط اللازمة لتمام العقد وبخاصة ما يتعلق منها بالشكل متوافرة، قام الحكم متى حاز قوة الشيء المقضي به مقام العقد.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 103""",1- دفع العربون وقت إبرام العقد يفيد أن لكل من المتعاقدين الحق في العدول عنه، إلا إذا قضي الاتفاق بغير ذلك. 2- فإذا عدل من دفع العربون، فقده. وإذا عدل من قبضه، رد ضعفه. هذا ولو لم يترتب على العدول أي ضرر.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 104""",1- إذا تم العقد بطريق النيابة، كان شخص النائب لا شخص الأصيل هو محل الاعتبار عند النظر في عيوب الإرادة أو في أثر العلم ببعض الظروف الخاصة، أو افتراض العلم بها حتما. 2- ومع ذلك إذا كان النائب وكيلا ويتصرف وفقا لتعليمات معينة صدرت له من موكله، فليس للموكل أن يتمسك بجهل النائب لظروف كان يعلمها هو، أو كان المفروض حتما أن يعلمها.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 105""",إذا أبرم النائب في حدود نيابته عقدا باسم الأصيل فإن ما ينشأ عن هذا العقد من حقوق والتزامات يضاف إلى الأصيل.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 106""",إذا لم يعلن العاقد وقت إبرام العقد أنه يتعاقد بصفته نائبا، فإن أثر العقد لا يضاف إلى الأصيل دائنا أو مدينا، إلا إذا كان من المفروض حتما أن من تعاقد معه النائب يعلم بوجود النيابة، أو كان يستوي عنده أن يتعامل مع الأصيل أو النائب.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 107""",إذا كان النائب ومن تعاقد معه يجهلان معا وقت العقد انقضاء النيابة، فإن أثر العقد الذي يبرمه، حقا كان أو التزاما، يضاف إلى الأصيل أو خلفائه.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 108""",لا يجوز لشخص أن يتعاقد مع نفسه باسم من ينوب عنه، سواء أكان التعاقد لحسابه هو أم لحساب شخص آخر دون ترخيص من الأصيل. على أنه يجوز للأصيل في هذه الحالة أن يجيز التعاقد. كل هذا مع مراعاة ما يخالفه، مما يقضي به القانون أو قواعد التجارة.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 109""",كل شخص أهل للتعاقد ما لم تسلب أهليته أو يحد منها بحكم القانون.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 110""",ليس للصغير غير المميز حق التصرف في ماله، وتكون جميع تصرفاته باطلة.
"""القانون المدني المصري - القسم الأول - الكتاب الأول - الباب الأول - الفصل الأول - العقد - الرضاء - مادة 111""",1- إذا كان الصبي مميزا كانت تصرفاته المالية صحيحة متى كانت نافعة نفعا محضا، وباطلة متى كانت ضارة ضرراً محضاً. 2- أما التصرفات المالية الدائرة بين النفع والضرر، فتكون قابلة للإبطال لمصلحة القاصر، ويزول حق التمسك بالإبطال إذا أجاز القاصر التصرف بعد بلوغه سن الرشد، أو إذا صدرت الإجازة من وليه أو من المحكمة بحسب الأحوال وفقا للقانون.
