source,text
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 1""",في تطبيق أحكام هذا القانون، يقصد بالكلمات والعبارات التالية المعاني المبينة قرين كل منها: الاستثمار: استخدام المال لإنشاء مشروع استثماري أو توسيعه أو تطويره أو تمويله أو تملكه أو إدارته بما يسهم في تحقيق التنمية الشاملة والمستدامة للبلاد. المستثمر: كل شخص طبيعي أو اعتباري، مصرياً كان أو أجنبياً، أياً كان النظام القانوني الخاضع له، يقوم بالاستثمار في جمهورية مصر العربية وفقاً لأحكام هذا القانون. المشروع الاستثماري: مزاولة أحد الأنشطة الاستثمارية في قطاعات الصناعة والزراعة والتجارة والتعليم والصحة والنقل والسياحة والإسكان والتشييد والبناء والرياضة والكهرباء والطاقة والثروات الطبيعية والمياه والاتصالات والتكنولوجيا. ويجوز للوزير المختص بشئون الاستثمار بالتنسيق مع الوزارة أو الوزارات المعنية إضافة قطاعات أخرى وفقاً لخطة التنمية الاقتصادية للدولة، وتبين اللائحة التنفيذية لهذا القانون شروط ونطاق وضوابط مزاولة هذه الأنشطة. الحوافز الخاصة: الحوافز المنصوص عليها في المادتين (11 و11 مكرراً) من هذا القانون. الأموال: جميع أنواع الأصول التي تدخل في المشروع الاستثماري أياً كان نوعها، وتكون لها قيمة مادية، سواء كانت نقدية أو عينية أو معنوية، وتشمل على الأخص: -1 الأموال الثابتة والمنقولة، وكذلك أي حقوق عينية أصلية أو تبعية أخرى. -2 الأسهم وحصص تأسيس الشركات، السندات غير الحكومية. -3 حقوق الملكية الفكرية والحقوق المعنوية التي تستخدم في إنشاء المشروعات أو التوسع فيها، كبراءات الاختراع والعلامات والأسماء التجارية المسجلة في دولة من دول المنظمة العالمية للملكية الفكرية أو وفقاً لقواعد التسجيل الدولية التي تضمنتها الاتفاقيات الدولية النافذة في هذا الشأن. -4 الامتيازات أو العقود التي تمنح بمقتضى قوانين التزامات المرافق العامة والقوانين ذات الطبيعة المماثلة لها، وكذلك جميع الحقوق المماثلة الأخرى التي تعطى بناء على القانون. المجلس الأعلى: المجلس الأعلى للاستثمار. الوزير المختص: الوزير المختص بشئون الاستثمار. الوزارة المختصة: الوزارة المختصة بشئون الاستثمار. الهيئة: الهيئة العامة للاستثمار والمناطق الحرة. الاستثمار الداخلي: أحد نظم الاستثمار يتم من خلاله إقامة أو إنشاء أو تشغيل مشروع استثماري وفقاً لأحكام هذا القانون، في غير المناطق الحرة. المنطقة الحرة: جزء من إقليم الدولة يدخل ضمن حدودها ويخضع لسلطاتها الإدارية ويتم التعامل فيه وفقاً لأحكام جمركية وضريبية خاصة. المنطقة الاستثمارية: منطقة جغرافية محددة المساحة والحدود، تخصص لإقامة نشاط معين أو أكثر من الأنشطة الاستثمارية المتخصصة وغيرها من الأنشطة المكملة لها، يقوم على تنميتها ووضع بنيتها الأساسية مطور لتلك المنطقة. المطور: كل شخص اعتباري يرخص له إنشاء منطقة استثمارية أو إدارتها أو تطويرها أو تنميتها وفقاً لأحكام هذا القانون. الجهات المختصة: الجهات الإدارية أو شركات المرافق العامة المختصة بإصدار الموافقات أو التصاريح أو التراخيص. مركز خدمات المستثمرين: وحدة إدارية منشأة بالهيئة أو أحد فروعها تتولى تطبيق نظام لتيسير وتبسيط إجراءات حصول المستثمر على جميع الموافقات والتصاريح والتراخيص اللازمة لمشروعه الاستثماري خلال المدد القانونية المنصوص عليها في هذا القانون، وإتاحة ما يلزم لذلك من بيانات ومعلومات. ممثل الجهة المختصة: المسئول المنتدب من الجهات الإدارية المختصة أو المكلف من شركات المرافق العامة، للعمل في نظام مركز خدمات المستثمرين بالهيئة أو أحد فروعها، والذي تنتقل إليه بموجب أحكام هذا القانون سلطة إصدار الموافقات والتصاريح والتراخيص، بحسب الاشتراطات الفنية الواردة بالقوانين المنظمة لها ودليل إجراءات الاستثمار الذي تصدره الهيئة، وكذا جميع الصلاحيات المقررة للسلطة المختصة في مجال تخصيص العقارات وإعطاء الموافقات والتصاريح والتراخيص اللازمة لتبسيط عمل المستثمر وتيسيره، وتشجيع الاستثمار وتنميته. السلطة المختصة: الوزير أو المحافظ أو رئيس الهيئة أو المصلحة أو مجلس إدارتها أو رئيس مجلس إدارة شركة المرافق العامة أو مجلس إدارتها، بحسب الأحوال. مكاتب الاعتماد: المكاتب المرخص لها من الهيئة بمنح الموافقات والتصاريح والتراخيص، بالعمل في مجال فحص الإجراءات والمستندات الخاصة بالمشروعات الاستثمارية وتقديم شهادات الاعتماد.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 2""",يهدف الاستثمار في جمهورية مصر العربية إلى رفع معدلات النمو الاقتصادي للبلاد، وزيادة معدلات الإنتاج المحلي، وتوفير فرص العمل، وتشجيع التصدير، وزيادة التنافسية، بما يسهم في تحقيق التنمية الشاملة والمستدامة. وتعمل جميع أجهزة الدولة المختصة على جذب وتحفيز الاستثمارات المحلية والأجنبية. ويحكم الاستثمار المبادئ الآتية: -1 المساواة في الفرص الاستثمارية ومراعاة تكافؤ الفرص بغض النظر عن حجم المشروع ومكانه ودون تمييز بسبب الجنس. -2 دعم الدولة للشركات الناشئة وريادة الأعمال والمشروعات متناهية الصغر والصغيرة والمتوسطة لتمكين الشباب وصغار المستثمرين. -3 مراعاة جميع النواحي ذات البعد الاجتماعي وحماية البيئة والصحة العامة. -4 حرية المنافسة ومنع الممارسات الاحتكارية وحماية المستهلك. -5 اتباع مبادئ الحوكمة والشفافية والإدارة الرشيدة وعدم تضارب المصالح. 6 - العمل على استقرار السياسات الاستثمارية وثباتها. 7 - سرعة إنجاز معاملات المستثمرين والتيسير عليهم بما يحقق مصالحهم المشروعة. 8 - حق الدولة في الحفاظ على الأمن القومي والمصلحة العامة. وتسري مبادئ الاستثمار المشار إليها على المستثمر والدولة كل فيما يخصه.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 3""",تتمتع جميع الاستثمارات المقامة في جمهورية مصر العربية بالمعاملة العادلة والمنصفة. وتكفل الدولة للمستثمر الأجنبي معاملة مماثلة لتلك التي تمنحها للمستثمر الوطني. ويجوز استثناءً بقرار من مجلس الوزراء تقرير معاملة تفضيلية للمستثمرين الأجانب تطبيقاً لمبدأ المعاملة بالمثل. ولا تخضع الأموال المستثمرة لأي إجراءات تعسفية أو قرارات تتسم بالتمييز. وتمنح الدولة المستثمرين غير المصريين إقامة في جمهورية مصر العربية طوال مدة المشروع، وذلك دون الإخلال بأحكام القوانين المنظمة لذلك وعلى النحو الذي تبينه اللائحة التنفيذية لهذا القانون. وتلتزم الدولة باحترام وإنفاذ العقود التي تبرمها. ولا يتمتع المشروع الاستثماري المقام بناء على غش أو تدليس أو فساد بالحماية أو الضمانات أو المزايا أو الإعفاءات المقررة بموجب أحكام هذا القانون، ويكون إثبات ذلك كله بموجب حكم قضائي باتٍ صادر من القضاء المختص أو بحكم تحكيم. وفي مجال تطبيق أحكام هذا القانون، تكون جميع القرارات المتعلقة بشئون المشروع الاستثماري مسببة، ويخطر ذوو الشأن بها، وذلك على النحو الذي تنظمه اللائحة التنفيذية لهذا القانون.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 4""",لا يجوز تأميم المشروعات الاستثمارية. ولا يجوز نزع ملكية أموال المشروعات الاستثمارية إلا للمنفعة العامة، وبمقابل تعويض عادل يدفع مقدماً دون تأخير، وتكون قيمته معادلة للقيمة الاقتصادية العادلة للمال المنزوع ملكيته في اليوم السابق على صدور قرار نزع الملكية، وتكون التعويضات قابلة للتحويل دون قيد. ولا يجوز بالطريق الإداري فرض الحراسة على تلك المشروعات، ولا تفرض الحراسة عليها إلا بموجب حكم قضائي نهائي، كما لا يجوز التحفظ عليها إلا بموجب أمر أو حكم قضائي، ولا يكون ذلك كله إلا في الأحوال المبينة في القانون. ولا يجوز الحجز على أموال المشروعات الاستثمارية أو مصادرتها أو تجميدها إلا بناءً على أمر قضائي أو حكم نهائي، وذلك عدا الديون الضريبية، واشتراكات التأمينات الاجتماعية المستحقة للدولة التي يجوز تحصيلها عن طريق الحجز بجميع أنواعه، مع عدم الإخلال بما يتفق عليه في العقود التي تبرمها الدولة أو الأشخاص الاعتبارية العامة مع المستثمر. ولا يجوز لأي جهة إدارية إصدار قرارات تنظيمية عامة تضيف أعباء مالية أو إجرائية، تتعلق بإنشاء أو تشغيل مشروعات تخضع لأحكام هذا القانون أو فرض رسوم أو مقابل خدمات عليها أو تعديلها، إلا بعد أخذ رأي مجلس إدارة الهيئة وموافقة كل من مجلس الوزراء والمجلس الأعلى.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 5""",لا يجوز للجهات الإدارية إلغاء التراخيص الصادرة للمشروع الاستثماري أو وقفها أو سحب العقارات التي تم تخصيصها للمشروع إلا بعد إنذار المستثمر بالمخالفات المنسوبة إليه، وسماع وجهة نظره، وإعطائه مهلة مناسبة لإزالة أسباب المخالفة. وفي جميع الأحوال، يجب أخذ رأي الهيئة قبل إصدار القرارات المشار إليها في الفقرة الأولى، وتبدي الهيئة رأيها خلال سبعة أيام من تاريخ ورود الطلب إليها مستوفياً جميع الإجراءات القانونية المقررة. ويحق للمستثمر التظلم من هذا القرار أمام اللجنة المنصوص عليها بالمادة (83) من هذا القانون. وتنظم اللائحة التنفيذية لهذا القانون قواعد تطبيق أحكام هذه المادة وضوابطها.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 6""",للمستثمر الحق في إنشاء وإقامة المشروع الاستثماري وتوسيعه، وتمويله من الخارج دون قيود وبالعملة الأجنبية، كما يكون من حقه تملكه، وإدارته، واستخدامه، والتصرف فيه، وجني أرباحه وتحويلها إلى الخارج، وتصفية المشروع، وتحويل ناتج هذه التصفية كله أو بعضه إلى الخارج، وذلك دون الإخلال بحقوق الغير. وتسمح الدولة بإتاحة جميع عمليات التحويل النقدي المتصل بالاستثمار الأجنبي بحرية ودون إبطاء إلى أراضيها وإلى خارجها، بعملة قابلة للتحويل الحر كما تسمح الدولة بتحويل العملة المحلية إلى عملة قابلة للاستخدام بحرية دون تأخير. وفي حالة التصفية تلتزم الجهات الإدارية المختصة بإخطار الهيئة والشركة تحت التصفية ببيان ما عليها من التزامات خلال مدة أقصاها مائة وعشرون يوماً تبدأ من تاريخ تقديم المصفي طلباً بذلك مرفقاً به المستندات اللازمة ويعتبر انقضاء هذه المدة دون بيان تلك الالتزامات إبراءً لذمة الشركة تحت التصفية وذلك دون الإخلال بالمسئولية الجنائية والتأديبية للمسئول عن إصدار بيان على خلاف الواقع أو من تسبب في فوات الميعاد المشار إليه دون الرد على الطلب. وذلك كله وفقاً لما تحدده اللائحة التنفيذية لهذا القانون.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 7""",مع عدم الإخلال بأحكام القوانين واللوائح والقرارات المنظمة للاستيراد، يحق للمشروعات الاستثمارية الخاضعة لأحكام هذا القانون أن تستورد بذاتها أو عن طريق الغير، ما تحتاج إليه في إنشائها أو التوسع فيها أو تشغيلها من المواد الخام ومستلزمات الإنتاج والآلات وقطع الغيار ووسائل النقل المناسبة لطبيعة نشاطها، دون حاجة لقيدها في سجل المستوردين. كما يحق لهذه المشروعات أن تصدر منتجاتها بالذات أو بالواسطة دون ترخيص وبغير حاجة لقيدها في سجل المصدرين. وتلتزم المشروعات الاستثمارية التي تقوم بالاستيراد أو التصدير وفقاً لأحكام هذه المادة سواء بنفسها أو عن طريق الغير بإخطار الهيئة بتقرير ربع سنوي عن الكميات والأنواع المستوردة أو المصدرة بحسب الأحوال.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 8""",للمشروع الاستثماري الحق في استخدام عاملين أجانب في حدود نسبة (10%) من إجمالي عدد العاملين بالمشروع، وتجوز زيادة هذه النسبة إلى ما لا يزيد على (20%) من إجمالي عدد العاملين بالمشروع، وذلك في حالة عدم إمكانية استخدام عمالة وطنية تملك المؤهلات اللازمة، وذلك وفقاً للضوابط والقواعد التي تبينها اللائحة التنفيذية لهذا القانون. ويجوز في بعض المشروعات الاستراتيجية ذات الأهمية الخاصة التي يصدر بتحديدها قرار من المجلس الأعلى الاستثناء من النسب المشار إليها بشرط مراعاة تدريب العمالة الوطنية. وللعاملين الأجانب في المشروع الاستثماري الحق في تحويل مستحقاتهم المالية كلها أو بعضها إلى الخارج.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 9""",تتمتع جميع المشروعات الاستثمارية الخاضعة لأحكام هذا القانون، سواء المقامة قبل العمل بأحكامه أو بعده، أياً كان النظام القانوني الخاضعة له، بالحوافز العامة الواردة في هذا الفصل، وذلك فيما عدا المشروعات المقامة بنظام المناطق الحرة.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 10""",تعفى من ضريبة الدمغة ومن رسوم التوثيق والشهر عقود تأسيس الشركات والمنشآت وعقود التسهيلات الائتمانية والرهن المرتبطة بأعمالها، وذلك لمدة خمس سنوات من تاريخ قيدها في السجل التجاري. كما تعفى من الضريبة والرسوم المشار إليها عقود تسجيل الأراضي اللازمة لإقامة الشركات والمنشآت. وتسري على الشركات والمنشآت الخاضعة لأحكام هذا القانون أحكام المادة (4) من قانون تنظيم الإعفاءات الجمركية الصادرة بالقانون رقم 186 لسنة 1986 الخاصة بتحصيل ضريبة جمركية بفئة موحدة مقدارها (2%) اثنان بالمائة من القيمة، وذلك على جميع ما تستورده من آلات ومعدات وأجهزة لازمة لإنشائها. كما تسري هذه الفئة الموحدة على جميع ما تستورده الشركات والمنشآت التي تعمل في مشروعات المرافق العامة، من آلات ومعدات وأجهزة لازمة لإنشائها أو استكمالها. ومع عدم الإخلال بأحكام الإفراج المؤقت المنصوص عليها في قانون الجمارك الصادر بالقانون رقم 66 لسنة 1963، يكون للمشروعات الاستثمارية ذات الطبيعة الصناعية الخاضعة لأحكام هذا القانون استيراد القوالب والأسطمبات وغيرها من مستلزمات الإنتاج ذات الطبيعة المماثلة دون رسوم جمركية وذلك لاستخدامها فترة مؤقتة في تصنيع منتجاتها، وإعادة تصديرها إلى الخارج. ويكون الإفراج والإعادة إلى الخارج بموجب مستندات الوصول، على أن تسجل مستندات الدخول وإعادة الشحن في سجلات تعد لهذا الغرض بالهيئة وذلك بالتنسيق مع وزارة المالية.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 11""",تمنح المشروعات الاستثمارية التي تقام بعد العمل بهذا القانون وفقاً للخريطة الاستثمارية، حافزاً استثمارياً خصماً من صافي الأرباح الخاضعة للضريبة، على النحو الآتي: -1 نسبة (50%) خصماً من التكاليف الاستثمارية للقطاع (أ): ويشمل المناطق الجغرافية الأكثر احتياجاً للتنمية طبقاً للخريطة الاستثمارية وبناءً على البيانات والإحصاءات الصادرة من الجهاز المركزي للتعبئة العامة والإحصاء، المعتمدة بالخطة العامة للتنمية الاقتصادية والاجتماعية ووفقاً لتوزيع أنشطة الاستثمار بها على النحو الذي تبينه اللائحة التنفيذية لهذا القانون. -2 نسبة (30%) خصماً من التكاليف الاستثمارية للقطاع (ب): ويشمل باقي أنحاء الجمهورية وفقاً لتوزيع أنشطة الاستثمار، وذلك للمشروعات الاستثمارية الآتية: « المشروعات كثيفة الاستخدام للعمالة وفقاً للضوابط المنصوص عليها في اللائحة التنفيذية لهذا القانون. « المشروعات المتوسطة والصغيرة. « المشروعات التي تعتمد على الطاقة الجديدة والمتجددة أو تنتجها. « المشروعات القومية والاستراتيجية التي يصدر بتحديدها قرار من المجلس الأعلى. « المشروعات السياحية التي يصدر بتحديدها قرار من المجلس الأعلى. « مشروعات إنتاج الكهرباء وتوزيعها التي يصدر بتحديدها قرار من رئيس مجلس الوزراء بناءً على عرض مشترك من الوزير المختص والوزير المعني بشئون الكهرباء ووزير المالية. « المشروعات التي يصدر إنتاجها إلى خارج الإقليم الجغرافي لجمهورية مصر العربية. « صناعة السيارات والصناعات المغذية لها. « الصناعات الخشبية والأثاث والطباعة والتغليف والصناعات الكيماوية. « صناعة المضادات الحيوية وأدوية الأورام ومستحضرات التجميل. « الصناعات الغذائية والحاصلات الزراعية وتدوير المخلفات الزراعية. « الصناعات الهندسية والمعدنية والنسيجية والجلود. وفي جميع الأحوال يجب ألا يجاوز الحافز الاستثماري (80%) من رأس المال المدفوع حتى تاريخ بدء مزاولة النشاط، وذلك وفقاً لأحكام قانون الضريبة على الدخل الصادر بالقانون رقم 91 لسنة 2005. كما يجب ألا تزيد مدة الخصم على سبع سنوات من تاريخ بدء مزاولة النشاط. ويصدر رئيس مجلس الوزراء قراراً بناءً على عرض مشترك من الوزير المختص ووزير المالية والوزير المعني، بتحديد توزيع القطاعات الفرعية لأنشطة الاستثمار بالقطاعين (أ)، و(ب) المشار إليهما. وتبين اللائحة التنفيذية لهذا القانون مفهوم التكلفة الاستثمارية، والنطاق الجغرافي للقطاعين (أ) و (ب)، وشروط منح الحوافز الخاصة وضوابطه، وتدرج بها أنشطة الاستثمار الفرعية التي يتضمنها قرار رئيس مجلس الوزراء المشار إليه فور صدوره. وتجوز إضافة أنشطة جديدة للتمتع بالحوافز الخاصة بقرار من المجلس الأعلى.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة (11 مكرراً)""",مع عدم الإخلال بالحوافز والمزايا والإعفاءات المنصوص عليها في هذا الفصل، تمنح المشروعات الاستثمارية التي تزاول أحد الأنشطة الصناعية التي يتم تحديدها وفقاً لهذه المادة، وتوسعاتها وفقاً لحكم الفقرة الأخيرة من المادة (12) من هذا القانون، حافزاً استثمارياً نقدياً لا يقل عن نسبة (35%) ولا يجاوز نسبة (55%) من قيمة الضريبة المسددة مع الإقرار الضريبي على الدخل المتحقق من مباشرة النشاط في المشروع الاستثماري، أو توسعاته، بحسب الأحوال، وتلتزم وزارة المالية بصرف الحافز خلال خمسة وأربعين يوماً من نهاية الأجل المحدد لتقديم الإقرار الضريبي، وإلا استحق عليها مقابل تأخير يحسب على أساس سعر الائتمان والخصم المعلن من البنك المركزي في الأول من يناير السابق على تاريخ استحقاق الحافز مع استبعاد كسور الشهر والجنيه، ولا يعد هذا الحافز دخلاً خاضعاً للضريبة. ويشترط لمنح الحافز المنصوص عليه في هذه المادة أن يعتمد المشروع، أو توسعاته، بحسب الأحوال، في تمويله حتى تاريخ بدء مزاولة النشاط، على النقد الأجنبي من الخارج بنسبة (50%) على الأقل من أمواله، وأن يبدأ مزاولة النشاط خلال ست سنوات من تاريخ العمل بهذه المادة، ويجوز مد هذه المدة بحد أقصى ست سنوات بقرار من مجلس الوزراء، بناء على عرض مشترك من الوزير المختص والوزير المعني بشئون الصناعة ووزير المالية. ويصدر مجلس الوزراء، بناء على عرض مشترك من الوزير المختص والوزير المعني بشئون الصناعة ووزير المالية، قراراً يتضمن الصناعات والمناطق التي تتمتع بالحافز المنصوص عليه في هذه المادة، ومدد منح الحافز لكل منها بما لا يجاوز عشر سنوات، وكذا شروط وقواعد وفئات منح الحافز وآليات صرفه.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 12""",يشترط لتمتع المشروعات الاستثمارية بالحوافز الخاصة المنصوص عليها في المادة (11) من هذا القانون، توافر الشروط الآتية: -1 أن يتم تأسيس شركة أو منشأة جديدة لإقامة المشروع الاستثماري. -2 أن تؤسس الشركة أو المنشأة خلال مدة أقصاها ثلاث سنوات من تاريخ العمل باللائحة التنفيذية لهذا القانون، ويجوز بقرار من مجلس الوزراء، بناءً على عرض الوزير المختص، مد هذه المدة لمدد أخرى لا يجاوز مجموعها تسع سنوات. -3 أن تمسك الشركة أو المنشأة حسابات منتظمة، وإذا كانت الشركة أو المنشأة تعمل في أكثر من منطقة فلها أن تستفيد بالنسبة المقررة لكل منطقة بشرط أن يكون لكل منطقة حسابات مستقلة. -4 ألا يكون أي من المساهمين أو الشركاء أو أصحاب المنشآت قد قدم أو ساهم أو استخدم في إنشاء أو تأسيس أو إقامة المشروع الاستثماري المتمتع بالحافز أياً من الأصول المادية لشركة أو منشأة قائمة وقت العمل بأحكام هذا القانون أو قام بتصفية تلك الشركة أو المنشأة خلال المدة المبينة بالبند (2) من هذه المادة بغرض إنشاء مشروع استثماري جديد يتمتع بالحوافز الخاصة المشار إليها، ويترتب على مخالفة ذلك سقوط التمتع بالحافز المشار إليه والتزام الشركة أو المنشأة بسداد جميع المستحقات الضريبية. ويجوز أن تتمتع توسعات المشروعات الاستثمارية القائمة بالفعل بالحوافز المنصوص عليها في المادتين (11)، (13) من هذا القانون، ويقصد بالتوسعات في حكم هذه المادة زيادة رأس المال المستخدم بإضافة أصول جديدة تؤدي إلى زيادة الطاقة الإنتاجية للمشروع، وذلك كله طبقاً للقواعد والشروط التي يصدر بتحديدها قرار من مجلس الوزراء.
"""قانون الاستثمار رقم 72 لسنة 2017 - مادة 13""","مع عدم الإخلال بالحوافز والمزايا والإعفاءات المنصوص عليها في هذا الفصل، يجوز بقرار من مجلس الوزراء منح حوافز إضافية للمشروعات المنصوص عليها في المادتين (11 و 11 مكرراً) من هذا القانون، وذلك على النحو الآتي: -1 السماح بإنشاء منافذ جمركية خاصة لصادرات المشروع الاستثماري أو وارداته بالاتفاق مع وزير المالية. -2 تحمل الدولة قيمة ما يتكلفه المستثمر لتوصيل المرافق إلى العقار المخصص للمشروع الاستثماري أو جزءاً منها، وذلك بعد تشغيل المشروع. -3 تحمل الدولة جزءاً من تكلفة التدريب الفني للعاملين. -4 رد نصف قيمة الأرض المخصصة للمشروعات الصناعية في حالة بدء الإنتاج خلال عامين من تاريخ تسليم الأرض. 5 - تخصيص أراض بالمجان لبعض الأنشطة الاستراتيجية وفقاً للضوابط المقررة قانوناً في هذا الشأن. -6 الإعفاء من مقابل الانتفاع بالأراضي المخصصة لإقامة المشروع لمدة عشر سنوات كحد أقصى تبدأ من بداية التشغيل، وذلك بناءً على عرض الوزير المختص. ويجوز بقرار من رئيس مجلس الوزراء بناءً على عرض الوزير المختص، إعفاء المشروعات المشار إليها في المادتين (11 و 11 مكرراً)""قانون الاستثمار رقم 72 لسنة 2017 - مادة 14"",""يختص الرئيس التنفيذي للهيئة أو من يفوضه بإصدار الشهادة اللازمة للتمتع بالحوافز المنصوص عليها في المواد (۱۰ ، ۱۱ ، ۱۱ مكرراً ، ۱۳) من هذا القانون للشركات والمنشآت الخاضعة لأحكامه. وتعتبر هذه الشهادة نهائية ونافذة بذاتها دون حاجة إلى موافقة جهات أخرى ويتعين على جميع الجهات العمل بموجبها والالتزام بما ورد بها من بيانات."
